Date,Open ,High,Low,Close,Volume
20150318,32870,33860,32870,33530,4
20150319,33530,33760,33350,33490,3
20150320,33580,33700,32950,33380,3
20150324,33560,33560,33560,33560,1
20150325,33600,33600,33560,33560,2
20150326,33600,34280,33590,33930,3
20150327,33980,34030,33890,33930,2
20150329,33810,33810,32730,32960,4
20150330,32970,33180,32610,33100,3
20150331,33110,33340,32990,33240,3
20150401,33190,33390,32880,33070,4
20150402,32890,33300,32890,33190,4
20150403,33140,33200,32130,32130,3
20150404,31900,32040,31710,31880,4
20150405,31850,32760,31710,32760,5
20150406,32670,32990,32670,32840,4
20150407,32820,32890,32600,32860,4
20150408,32840,33170,32840,33140,4
20150409,33170,33330,32930,32930,3
20150410,32910,33090,32860,32900,2
20150412,32950,33560,32950,33520,4
20150413,33570,33850,33390,33390,2
20150414,33420,33580,33340,33380,2
20150415,33480,33530,33270,33450,3
20150416,33440,33710,33440,33580,3
20150417,33590,33620,33450,33480,2
20150418,33490,33490,33420,33420,2
20150419,33440,33450,33330,33360,4
20150420,33340,33440,33310,33390,3
20150421,33450,33450,33350,33390,3
20150422,33400,33450,33370,33390,3
20150423,33380,33390,33310,33360,3
20150424,33370,33390,33310,33330,2
20150425,33340,33340,33330,33330,1
20150426,33320,33340,33210,33220,3
20150427,33200,33350,33190,33300,3
20150428,33340,33430,33340,33350,3
20150429,33360,33390,33310,33380,4
20150430,33390,33410,33340,33360,3
20150501,33370,33400,33330,33390,3
20150502,33400,33400,33390,33390,1
20150504,33410,33430,33350,33390,3
20150505,33400,33400,33250,33250,3
20150506,33230,33270,33170,33270,3
20150507,33250,33320,33190,33300,3
20150508,33310,33320,33280,33290,3
20150509,33300,33300,33300,33300,1
20150510,33290,33300,33210,33210,3
20150511,33220,33220,33140,33180,3
20150512,33170,33190,33110,33160,3
20150513,33120,33170,33070,33160,4
20150514,33180,33270,33150,33190,3
20150515,33180,33200,33170,33200,2
20150516,33190,33190,33190,33190,1
20150517,33200,33200,33190,33190,2
20150518,33150,33160,33090,33100,3
20150519,33040,33080,33040,33070,3
20150520,33060,33080,32980,32980,3
20150521,32990,33020,32770,32830,4
20150522,32940,33050,32850,32850,2
20150524,32960,33100,32960,32970,5
20150525,33000,33050,32950,32950,5
20150526,33070,33130,32930,32930,6
20150527,33110,33150,33000,33000,6
20150528,33070,33150,33000,33000,5
20150529,33100,33220,32980,32980,2
20150531,33100,33320,33080,33080,5
20150601,33200,33320,33160,33190,5
20150602,33200,33210,33100,33130,5
20150603,33160,33220,33100,33130,5
20150607,33180,33230,33110,33110,5
20150608,33130,33130,33070,33080,5
20150609,33140,33160,33100,33100,4
20150610,33110,33160,33080,33080,5
20150611,33120,33170,33080,33080,4
20150612,33100,33110,33050,33050,2
20150614,33080,33100,33040,33040,4
20150615,33020,33020,32920,32920,5
20150616,32910,32910,32820,32820,6
20150617,32750,32850,32690,32850,5
20150618,32860,32920,32820,32850,6
20150619,32840,32840,32780,32780,4
20150621,32790,32790,32700,32710,5
20150622,32730,32770,32680,32720,5
20150623,32650,32670,32600,32620,7
20150624,32630,32660,32580,32660,7
20150625,32680,32850,32660,32750,6
20150626,32850,32880,32750,32750,2
20150628,32860,33070,32860,33030,5
20150629,33080,33380,33000,33000,6
20150630,33170,33330,33000,33000,6
20150701,32980,33110,32870,32990,5
20150702,33230,33330,33090,33090,5
20150703,33040,33060,32940,32950,2
20150705,33020,33180,33000,33040,7
20150706,33130,33130,32900,32950,5
20150707,32970,32970,32700,32720,5
20150708,32560,32690,32420,32480,5
20150710,32500,32560,32380,32380,2
20150712,32440,32590,32440,32490,6
20150713,32580,32590,32450,32500,6
20150714,32270,32270,32120,32140,6
20150715,32050,32170,31780,32160,7
20150716,32350,32620,32180,32180,5
20150717,32490,32490,32190,32300,3
20150721,32320,32370,32290,32300,5
20150722,32250,32420,32200,32350,7
20150723,32530,32620,32380,32390,7
20150724,32530,32560,32380,32380,2
20150726,32770,32950,32570,32570,5
20150727,33030,33180,32570,32950,5
20150728,32990,33000,32860,32900,5
20150729,33030,33090,32980,32980,5
20150730,33080,33100,32990,33030,5
20150731,33050,33070,33000,33000,2
20150802,33080,33200,33060,33140,5
20150803,33220,33270,33120,33150,5
20150804,33200,33220,33130,33160,5
20150805,33250,33330,33220,33240,5
20150806,33250,33320,33250,33270,5
20150807,33300,33400,33250,33250,3
20150809,33400,33600,33380,33380,6
20150810,33500,33510,33300,33390,5
20150811,33380,33490,33360,33360,5
20150813,33440,33590,33360,33460,7
20150814,33600,33680,33450,33450,3
20150816,33580,33640,33400,33400,6
20150817,33410,33470,33390,33410,6
20150818,33480,33580,33410,33410,5
20150819,33450,33710,33450,33550,5
20150820,33590,33620,33460,33460,6
20150821,33580,33600,33490,33490,2
20150823,33500,33630,33480,33480,5
20150824,33660,33720,33500,33500,5
20150825,33680,33760,33550,33550,5
20150826,33730,33810,33580,33650,6
20150827,33860,34070,33630,33630,6
20150828,33690,34000,33550,33550,2
20150830,33870,33930,33590,33590,6
20150831,33780,33890,33670,33670,6
20150901,34020,34100,33770,33770,6
20150902,34030,34130,33950,33990,6
20150903,34160,34220,33800,33800,5
20150904,34000,34080,33850,33850,3
20150906,34120,34160,33830,33830,5
20150907,33920,34290,33900,33900,5
20150908,34220,34270,33890,33890,6
20150909,34150,34370,33830,33830,6
20150910,34220,34320,33830,33850,6
20150911,33920,34300,33850,33850,2
20150913,34370,34500,33900,33900,6
20150914,34040,34560,33980,33980,6
20150915,34130,34750,34130,34200,5
20150916,34340,34920,33950,33950,5
20150917,34510,34510,33930,33930,5
20150918,33990,33990,33850,33850,3
20150920,33980,34000,33850,33850,5
20150921,34020,34040,33830,33830,5
20150922,33820,33820,33720,33720,4
20150923,34020,34080,33880,33880,5
20150924,33900,33950,33850,33850,4
20150927,33950,33970,33840,33840,5
20150928,33910,34200,33910,33930,5
20150929,34010,34200,33920,33920,5
20150930,34170,34250,33950,34090,4
20151001,34650,34650,34090,34090,6
20151002,34290,34520,34050,34050,2
20151004,34370,34610,34090,34090,6
20151005,34450,34450,33950,33950,3
20151006,34230,34500,34020,34020,5
20151007,34160,34850,34040,34040,6
20151008,34560,34750,34200,34200,5
20151009,34400,34710,34290,34290,3
20151011,34140,34780,34000,34000,5
20151012,34400,34600,34020,34020,5
20151013,34700,34700,34190,34190,4
20151014,34420,34550,34050,34050,4
20151015,33950,34640,33880,33890,7
20151016,34530,34550,33880,33880,3
20151018,34450,34530,33870,33870,6
20151019,34390,34390,34060,34060,2
20151020,34330,34350,33810,33810,6
20151021,34190,34280,33810,33810,3
20151022,34270,34390,33830,33830,3
20151023,34410,34540,34090,34090,2
20151026,34010,34530,33850,33850,5
20151027,34410,34530,33900,33900,3
20151028,34040,34790,33890,33890,5
20151029,34340,34890,34130,34130,5
20151030,34090,34840,33890,33890,3
20151101,34080,34800,34080,34090,5
20151102,34980,34980,33950,33950,6
20151103,34150,34980,34150,34220,4
20151104,34550,34940,34250,34250,3
20151105,34990,34990,33930,33930,4
20151106,34950,34950,33920,33920,2
20151108,34950,34970,33930,33930,4
20151109,35080,35120,33950,33950,3
20151110,34200,35350,33960,33960,6
20151111,35190,35500,33950,33950,6
20151112,35070,35350,33940,33940,5
20151113,34790,35450,33930,33930,3
20151115,35580,35650,33990,33990,5
20151116,34330,35700,33940,33940,6
20151117,35590,35590,33940,33940,5
20151118,34260,35530,33940,33940,4
20151119,34270,35590,33930,33930,3
20151120,35610,35610,33930,33930,3
20151122,34590,35570,33930,33930,2
20151123,34900,35690,33940,33940,2
20151124,35750,35750,33940,33940,4
20151125,35420,35810,33980,33980,4
20151126,35870,35930,33990,33990,4
20151127,35990,35990,33920,33920,3
20151128,33930,33930,33930,33930,1
20151129,36330,36520,36330,36515,6
20151130,36670,36700,36410,36450,9
20151201,36370,36550,36310,36550,11
20151202,36580,36580,36440,36470,9
20151203,36530,36595,36525,36540,5
20151204,36430,36475,36350,36385,12
20151206,36290,36335,36120,36335,13
20151207,36110,36415,36090,36415,12
20151208,36420,36540,36330,36340,11
20151209,36300,36535,36300,36510,11
20151215,36320,36320,36130,36225,7
20151216,36110,36385,36100,36370,7
20151217,36340,36550,36320,36540,13
20151218,36560,36610,36460,36525,10
20151219,36480,36510,36450,36510,8
20151220,36420,36460,36285,36285,11
20151221,36280,36480,36275,36440,11
20151222,36430,36515,36425,36445,10
20151223,36500,36600,36490,36580,10
20151224,36655,36770,36650,36760,11
20151225,36770,36795,36750,36750,7
20151227,36795,36840,36695,36740,11
20151228,36770,36810,36605,36630,10
20151229,36650,36720,36540,36690,9
20151230,36670,36670,36630,36630,8
20151231,36675,36800,36660,36800,9
20160101,36880,36880,36810,36820,6
20160103,36840,36875,36675,36680,11
20160104,36710,36770,36675,36750,8
20160105,36780,36930,36770,36900,10
20160106,36935,37050,36935,37050,10
20160107,37100,37100,36955,36970,9
20160108,36990,37055,36960,37055,5
20160109,37050,37050,37050,37050,1
20160110,37120,37315,37120,37310,11
20160111,37300,37305,37120,37125,12
20160112,37090,37090,36800,36800,12
20160113,36805,36885,36560,36765,9
20160114,36770,36805,36470,36535,10
20160115,36460,36460,36100,36100,5
20160116,36190,36260,36150,36200,13
20160117,36000,36025,35540,35580,14
20160118,35560,36470,35420,36290,14
20160119,36160,36215,36040,36070,11
20160120,36000,36030,35820,35990,11
20160121,36020,36160,35945,36130,12
20160122,36170,36315,36160,36285,11
20160123,36280,36380,36260,36340,11
20160124,36390,36570,36345,36545,11
20160125,36600,36615,36380,36420,12
20160126,36350,36530,36320,36500,11
20160127,36480,36615,36450,36595,11
20160128,36630,36640,36250,36315,12
20160129,36280,36390,36190,36240,11
20160130,36260,36340,36260,36340,11
20160131,36330,36335,36130,36150,12
20160201,36125,36395,36100,36375,12
20160202,36360,36380,36245,36285,12
20160203,36230,36275,36195,36275,12
20160204,36260,36280,36080,36090,12
20160205,36060,36075,35990,36005,10
20160206,36015,36090,36005,36010,11
20160207,35920,35950,35835,35865,11
20160208,35770,35775,35420,35450,11
20160209,35400,35720,35400,35520,11
20160210,35500,35510,35130,35145,11
20160211,35170,35300,35085,35195,12
20160212,35135,35150,34985,35025,11
20160213,35040,35090,34975,35055,10
20160214,35030,35185,34835,34865,11
20160215,34845,34910,34540,34610,12
20160216,34750,34920,34560,34560,11
20160217,34510,34750,34375,34740,11
20160218,34760,35025,34660,35025,12
20160219,35070,35075,34810,34840,12
20160220,34860,34880,34760,34820,11
20160221,34770,34780,34430,34450,11
20160222,34440,34790,34400,34720,11
20160223,34800,34880,34590,34705,11
20160224,34710,34910,34635,34840,12
20160225,34860,35060,34765,34995,11
20160226,35010,35045,34910,34935,11
20160227,34920,35025,34880,35010,11
20160228,35030,35165,34865,34880,12
20160229,34850,34940,34700,34760,11
20160301,34770,34805,34650,34715,12
20160302,34670,34780,34655,34770,11
20160303,34800,34855,34650,34670,11
20160304,34650,34650,34525,34530,12
20160305,34520,34530,34430,34435,12
20160306,34495,34510,34230,34260,11
20160307,34255,34430,34225,34350,12
20160308,34340,34340,34180,34205,11
20160309,34150,34150,33990,34070,11
20160310,34120,34490,34075,34445,12
20160311,34500,34545,34275,34290,12
20160312,34270,34335,34250,34285,11
20160313,34300,34390,34190,34230,12
20160314,34220,34240,34190,34220,9
20160315,34180,34280,34130,34210,6
20160329,34850,35060,34850,35030,7
20160330,35180,35330,35170,35210,8
20160331,35160,35160,35010,35080,5
20160401,35140,35140,35030,35030,5
20160402,35030,35105,35030,35085,4
20160403,35020,35110,34790,34795,11
20160404,34760,34795,34600,34635,11
20160405,34680,34800,34565,34790,11
20160406,34765,35055,34765,34990,12
20160407,34960,35010,34830,34870,13
20160408,34840,34850,34760,34770,11
20160409,34775,34795,34725,34735,9
20160410,34710,34895,34690,34825,11
20160411,34855,34960,34820,34835,11
20160412,34800,34850,34760,34835,11
20160413,34885,34930,34740,34740,11
20160414,34720,34770,34650,34675,12
20160415,34710,34800,34700,34780,11
20160416,34760,34780,34755,34780,7
20160417,34830,34855,34695,34720,11
20160418,34705,34735,34635,34670,12
20160419,34690,34690,34610,34615,11
20160420,34635,34770,34615,34735,11
20160421,34755,34785,34680,34690,10
20160422,34675,34680,34655,34670,11
20160423,34680,34710,34670,34710,9
20160424,34730,34755,34640,34725,11
20160425,34740,34805,34730,34780,11
20160426,34790,34810,34705,34715,11
20160427,34725,34725,34665,34680,11
20160428,34685,34710,34660,34690,12
20160429,34680,34685,34665,34675,11
20160430,34665,34665,34590,34600,9
20160501,34595,34625,34495,34510,11
20160502,34525,34640,34495,34625,11
20160503,34620,34630,34530,34570,11
20160504,34560,34560,34460,34475,11
20160505,34465,34475,34340,34360,11
20160506,34335,34350,34325,34345,8
20160507,34340,34345,34305,34335,11
20160508,34330,34460,34270,34445,11
20160509,34425,34530,34380,34395,11
20160510,34370,34545,34350,34505,12
20160511,34510,34625,34480,34620,11
20160512,34580,34600,34440,34445,11
20160513,34440,34460,34410,34445,12
20160514,34440,34470,34430,34440,7
20160515,34430,34470,34355,34365,12
20160516,34360,34455,34345,34435,11
20160517,34415,34465,34370,34415,12
20160518,34420,34420,34335,34345,11
20160519,34350,34435,34345,34400,11
20160520,34445,34460,34430,34430,10
20160521,34425,34430,34410,34425,10
20160522,34420,34440,34410,34430,8
20160523,34440,34440,34425,34435,5
20160524,34440,34565,34435,34540,11
20160525,34565,34660,34565,34630,11
20160526,34650,34670,34570,34635,11
20160527,34630,34750,34615,34735,11
20160528,34740,34750,34720,34735,12
20160529,34760,34960,34760,34885,11
20160530,34925,34970,34700,34730,11
20160531,34770,34795,34615,34780,11
20160601,34790,34830,34660,34680,11
20160602,34685,34810,34645,34785,11
20160603,34790,34840,34775,34810,11
20160604,34815,34820,34715,34745,10
20160605,34725,34740,34710,34730,10
20160606,34720,34765,34635,34645,11
20160607,34660,34665,34565,34605,11
20160608,34610,34660,34570,34585,10
20160609,34555,34650,34540,34635,11
20160610,34640,34680,34635,34670,11
20160611,34700,34720,34685,34705,12
20160612,34710,34710,34605,34615,10
20160613,34600,34640,34590,34625,9
20160614,34590,34605,34545,34565,11
20160615,34585,34635,34570,34620,10
20160616,34630,34660,34630,34635,11
20160617,34585,34595,34560,34590,11
20160618,34635,34640,34585,34585,11
20160619,34560,34580,34540,34565,9
20160620,34580,34585,34545,34550,9
20160621,34590,34620,34585,34595,11
20160622,34610,34655,34610,34655,10
20160623,34690,34690,34645,34650,9
20160624,34645,34680,34645,34665,10
20160625,34565,34580,34530,34545,12
20160626,34540,34770,34540,34765,11
20160627,34760,34910,34745,34895,11
20160628,34970,34970,34925,34935,5
20160629,34945,35045,34885,35035,12
20160630,34995,35315,34965,35280,12
20160701,35320,35400,35190,35275,11
20160702,35280,35430,35255,35430,11
20160703,35435,35465,35040,35080,11
20160704,35050,35050,34885,34910,11
20160705,34890,34960,34805,34810,11
20160706,34830,34945,34820,34920,11
20160707,34880,34935,34880,34930,8
20160708,34925,34935,34915,34915,4
20160709,34925,34945,34880,34885,8
20160710,34890,35050,34790,35035,11
20160711,35030,35185,34990,35015,11
20160712,35025,35195,35025,35170,11
20160713,35235,35280,35070,35090,11
20160714,35105,35110,35030,35065,11
20160715,35075,35135,35055,35105,11
20160716,35105,35120,35070,35080,11
20160717,35170,35235,34990,34990,11
20160718,35005,35070,34945,35020,11
20160719,35040,35090,35030,35060,11
20160720,35080,35105,35035,35050,11
20160721,35080,35155,35065,35145,11
20160722,35155,35175,35110,35120,11
20160723,35125,35140,35120,35120,9
20160724,35145,35190,35135,35170,11
20160725,35190,35225,35140,35145,10
20160726,35170,35235,35155,35230,11
20160727,35250,35320,35245,35310,11
20160728,35330,35415,35315,35400,12
20160729,35390,35435,35355,35415,10
20160730,35410,35420,35360,35370,11
20160731,35360,35380,35335,35370,10
20160801,35365,35420,35325,35355,11
20160802,35330,35390,35280,35370,11
20160803,35390,35445,35385,35430,11
20160804,35425,35445,35270,35275,11
20160805,35260,35275,35205,35230,11
20160806,35215,35255,35210,35220,9
20160807,35215,35355,35205,35350,11
20160808,35370,35435,35365,35430,10
20160809,35425,35475,35325,35345,11
20160810,35365,35395,35320,35380,11
20160811,35345,35410,35345,35405,9
20160812,35400,35425,35390,35400,10
20160813,35405,35410,35370,35395,7
20160814,35400,35415,35355,35355,10
20160815,35350,35375,35305,35310,11
20160816,35305,35325,35265,35295,11
20160817,35290,35350,35285,35335,11
20160818,35360,35400,35355,35365,10
20160819,35355,35365,35345,35360,8
20160820,35365,35375,35360,35360,5
20160821,35370,35370,35325,35335,6
20160822,35350,35380,35335,35365,9
20160823,35385,35410,35383,35400,11
20160824,35415,35433,35385,35395,10
20160825,35405,35420,35384,35420,10
20160826,35437,35470,35420,35460,11
20160827,35450,35465,35440,35465,8
20160828,35475,35580,35475,35580,11
20160829,35575,35575,35485,35525,10
20160830,35510,35555,35478,35515,11
20160831,35505,35540,35495,35535,11
20160901,35560,35590,35550,35580,9
20160902,35585,35605,35580,35585,10
20160903,35580,35585,35565,35580,7
20160904,35590,35626,35569,35610,11
20160905,35600,35613,35525,35530,11
20160906,35520,35523,35488,35505,12
20160907,35510,35550,35505,35505,12
20160908,35495,35520,35480,35499,11
20160909,35495,35507,35485,35507,7
20160910,35505,35510,35500,35505,6
20160911,35507,35507,35440,35445,8
20160912,35460,35500,35457,35495,10
20160913,35496,35505,35495,35500,10
20160914,35495,35495,35482,35490,9
20160915,35500,35555,35500,35550,11
20160916,35545,35570,35545,35560,10
20160917,35565,35580,35555,35580,10
20160918,35587,35615,35580,35590,11
20160919,35595,35610,35578,35603,11
20160920,35600,35660,35600,35655,11
20160921,35650,35665,35635,35640,8
20160922,35655,35679,35640,35660,12
20160923,35655,35661,35635,35645,11
20160924,35650,35650,35635,35645,7
20160925,35647,35686,35645,35675,11
20160926,35700,35730,35698,35720,12
20160927,35697,35745,35675,35745,11
20160928,35760,35768,35725,35725,12
20160929,35720,35776,35709,35765,12
20160930,35780,35810,35780,35800,11
20161001,35795,35870,35795,35865,10
20161002,35855,35880,35807,35825,10
20161003,35815,35857,35791,35845,10
20161004,35850,35940,35850,35895,10
20161005,35920,35955,35852,35950,12
20161006,35960,36005,35948,35985,11
20161007,35970,35970,35930,35935,10
20161008,35930,35955,35920,35935,10
20161009,35950,36030,35950,35965,9
20161010,35935,35970,35925,35960,7
20161011,35990,36050,35985,36040,9
20161014,36080,36095,36065,36075,11
20161015,36080,36080,36040,36040,9
20161016,36075,36107,36030,36035,12
20161017,36045,36070,35985,35995,12
20161018,36020,36020,35900,35900,12
20161019,35910,35960,35877,35925,12
20161020,35970,35982,35910,35920,12
20161021,35918,35955,35908,35940,9
20161022,35955,35955,35930,35930,7
20161023,35950,35998,35915,35920,10
20161024,35940,36015,35940,36010,11
20161025,36030,36165,36030,36150,11
20161026,36170,36265,36135,36145,11
20161027,36165,36285,36148,36275,11
20161028,36260,36285,36200,36210,11
20161029,36215,36230,36180,36190,10
20161030,36225,36265,36125,36135,12
20161031,36160,36222,36143,36195,12
20161101,36240,36302,36240,36290,12
20161102,36320,36345,36262,36280,12
20161103,36295,36300,36230,36240,11
20161104,36225,36250,36192,36230,11
20161105,36220,36228,36200,36210,9
20161106,36245,36290,36243,36285,12
20161107,36330,36345,36265,36285,12
20161108,36325,36365,36280,36335,11
20161109,36365,36430,36345,36420,11
20161110,36500,36605,36480,36605,12
20161111,36610,36620,36575,36590,12
20161112,36595,36650,36595,36650,11
20161113,36675,36680,36535,36545,11
20161114,36540,36690,36500,36690,11
20161115,36695,36775,36663,36745,11
20161116,36735,36815,36720,36805,13
20161117,36825,37000,36795,36980,12
20161118,37020,37025,36860,36935,12
20161119,36970,37000,36905,36915,11
20161120,36885,36885,36768,36795,11
20161121,36805,36810,36765,36775,4
20161122,36765,36875,36725,36850,11
20161123,36870,37115,36870,37080,11
20161124,37150,37450,37145,37370,12
20161125,37380,37465,37270,37405,11
20161126,37410,37415,37390,37395,11
20161127,37430,37725,37415,37685,11
20161128,37745,38370,37745,38310,11
20161129,38270,38415,38270,38415,5
20161130,38700,38900,38700,38870,5
20161201,38500,38730,38400,38640,4
20161202,38420,38420,38010,38175,10
20161203,38250,38250,37930,37980,10
20161204,37890,38810,37810,38790,11
20161205,38920,39500,38765,38920,11
20161206,38870,39280,38850,39165,11
20161207,39110,39120,38750,38780,11
20161208,38800,39065,38725,38950,11
20161209,39000,39195,38990,39140,11
20161210,39145,39240,39115,39210,11
20161211,39320,39460,39025,39060,12
20161212,39010,39190,38910,39030,11
20161213,39090,39155,38930,39115,11
20161214,39230,39320,39080,39285,12
20161215,39410,39500,39310,39390,13
20161216,39470,39590,39430,39580,12
20161217,39560,39565,39490,39490,10
20161218,39485,39500,39420,39445,10
20161219,39540,39550,39240,39290,11
20161220,39270,39470,39200,39470,11
20161221,39600,39805,39580,39805,11
20161222,39850,40160,39850,39895,12
20161223,39920,40030,39835,39945,10
20161224,39940,39970,39860,39930,10
20161225,39820,40270,39800,40255,12
20161226,40370,40940,40335,40930,11
20161227,40810,41400,40700,41280,9
20161228,41050,41380,41000,41260,7
20161229,41200,41200,40470,40630,9
20161230,40400,40440,40110,40115,9
20161231,40030,40180,39890,40110,9
20170101,40050,40050,38950,38980,10
20170102,38700,39110,38380,38840,11
20170103,38600,39370,38600,39270,8
20170104,39500,39850,39100,39200,8
20170105,39130,39390,38840,39270,7
20170106,39260,39420,39170,39400,4
20170108,39220,39540,39160,39480,8
20170109,39400,39460,39300,39340,8
20170110,39390,39645,39310,39645,8
20170112,39520,39675,39380,39660,8
20170113,39570,39710,39560,39640,4
20170115,39570,39635,39140,39210,9
20170116,39070,39385,38990,39365,10
20170117,39320,39330,38990,39010,10
20170118,38900,38980,38750,38830,8
20170119,38750,38830,38630,38630,8
20170120,38620,38640,38430,38520,5
20170122,38430,38450,38035,38050,9
20170123,38040,38440,37960,38370,9
20170124,38390,38650,38320,38545,9
20170125,38590,38850,38380,38440,10
20170126,38425,38640,38330,38635,9
20170127,38600,38745,38590,38645,9
20170128,38670,38705,38630,38665,8
20170129,38610,38670,38460,38590,9
20170130,38490,38610,38460,38510,9
20170131,38430,38440,38210,38230,10
20170201,38235,38500,38210,38360,10
20170202,38380,38560,38360,38390,9
20170203,38385,38400,38330,38365,10
20170204,38460,38490,38410,38430,9
20170205,38470,38580,38435,38560,9
20170206,38645,38720,38550,38555,9
20170207,38570,38630,38485,38520,10
20170208,38510,38535,38365,38375,9
20170209,38400,38450,38275,38280,9
20170210,38290,38415,38285,38395,9
20170211,38430,38445,38375,38380,9
20170212,38420,38440,38305,38325,9
20170213,38335,38360,38200,38215,9
20170214,38210,38230,38105,38150,10
20170215,38120,38240,38070,38225,10
20170216,38260,38315,38195,38225,9
20170217,38195,38195,38150,38165,9
20170218,38180,38180,38135,38145,8
20170219,38140,38155,37920,37920,10
20170220,37950,38000,37835,37855,10
20170221,37845,37980,37825,37980,9
20170222,37985,38000,37800,37815,9
20170223,37840,37840,37745,37795,10
20170224,37785,37835,37760,37770,9
20170225,37740,37745,37715,37735,8
20170226,37745,37790,37735,37755,9
20170227,37780,37865,37780,37845,9
20170228,37900,37910,37670,37675,9
20170301,37690,37815,37670,37795,10
20170302,37825,37855,37770,37785,9
20170303,37790,37795,37775,37785,3
20170304,37810,37820,37795,37820,9
20170305,37785,37815,37745,37755,9
20170306,37740,37740,37650,37685,9
20170307,37625,37625,37520,37530,10
20170308,37485,37510,37370,37385,9
20170309,37320,37320,37190,37290,9
20170310,37365,37830,37365,37780,8
20170311,37840,37850,37550,37600,10
20170312,37650,37785,37540,37625,10
20170313,37620,37660,37540,37550,9
20170314,37490,37620,37455,37595,10
20170315,37660,37850,37630,37810,6
20170404,37800,37880,37675,37690,9
20170405,37660,37670,37535,37625,10
20170406,37670,37755,37660,37705,10
20170407,37690,37715,37645,37665,8
20170408,37740,37755,37670,37680,9
20170409,37710,37710,37580,37590,10
20170410,37585,37690,37580,37680,10
20170411,37700,37735,37675,37690,10
20170412,37675,37695,37625,37625,8
20170413,37635,37697,37610,37650,10
20170414,37620,37650,37600,37635,9
20170415,37625,37645,37605,37610,6
20170416,37630,37665,37565,37570,10
20170417,37595,37615,37540,37560,10
20170418,37590,37600,37515,37530,10
20170419,37550,37552,37465,37495,11
20170420,37515,37535,37500,37525,10
20170421,37520,37523,37505,37510,10
20170422,37505,37505,37440,37445,9
20170423,37455,37555,37450,37545,10
20170424,37560,37600,37485,37490,10
20170425,37525,37600,37505,37565,10
20170426,37570,37585,37560,37580,8
20170427,37610,37640,37590,37635,9
20170428,37638,37665,37630,37650,8
20170429,37655,37655,37635,37645,8
20170430,37660,37815,37660,37805,11
20170501,37835,37883,37723,37735,10
20170502,37760,37770,37663,37700,10
20170503,37705,37715,37615,37620,10
20170504,37635,37720,37618,37695,10
20170505,37740,37757,37723,37730,8
20170506,37725,37740,37715,37740,10
20170507,37770,37795,37605,37615,10
20170508,37610,37640,37552,37570,10
20170509,37600,37610,37565,37590,10
20170510,37610,37630,37593,37625,10
20170511,37640,37695,37630,37680,10
20170512,37675,37695,37670,37680,8
20170513,37675,37675,37630,37635,6
20170514,37640,37665,37580,37615,10
20170515,37640,37667,37595,37595,10
20170516,37600,37600,37550,37585,11
20170517,37600,37940,37570,37835,10
20170518,37920,38075,37880,38060,10
20170519,37960,38010,37820,37835,10
20170520,37870,37870,37720,37765,10
20170521,37730,37730,37350,37355,10
20170522,37380,37550,37305,37350,10
20170523,37390,37480,37310,37465,10
20170524,37515,37515,37400,37430,10
20170525,37455,37465,37375,37385,10
20170526,37380,37440,37380,37430,10
20170527,37420,37420,37370,37375,9
20170528,37380,37415,37305,37320,10
20170529,37340,37380,37280,37350,10
20170530,37380,37415,37275,37285,10
20170531,37290,37367,37255,37345,10
20170601,37400,37420,37305,37325,10
20170602,37310,37330,37300,37310,8
20170603,37315,37320,37280,37285,7
20170604,37280,37290,37275,37285,8
20170605,37290,37305,37290,37295,3
20170606,37285,37290,37260,37270,8
20170607,37275,37320,37265,37270,10
20170608,37340,37415,37320,37380,10
20170609,37385,37395,37340,37350,9
20170610,37345,37345,37325,37330,10
20170611,37355,37360,37300,37320,10
20170612,37340,37358,37320,37325,10
20170613,37330,37332,37265,37280,7
20170614,37275,37290,37220,37280,10
20170615,37290,37290,37240,37245,10
20170616,37260,37260,37235,37255,9
20170617,37250,37250,37235,37250,4
20170618,37275,37395,37260,37370,10
20170619,37395,37535,37395,37460,10
20170620,37525,37625,37460,37500,10
20170621,37530,37555,37425,37425,10
20170622,37430,37450,37385,37415,10
20170623,37420,37545,37420,37525,10
20170624,37540,37545,37500,37520,9
20170625,37550,37630,37515,37535,10
20170626,37570,37645,37560,37615,10
20170627,37605,37630,37600,37605,8
20170628,37600,37610,37585,37600,8
20170629,37605,37645,37605,37630,9
20170630,37660,37720,37660,37705,9
20170701,37665,37670,37635,37665,9
20170702,37700,37870,37700,37820,10
20170703,37855,37860,37727,37775,10
20170704,37778,37830,37735,37825,10
20170705,37855,37865,37800,37810,10
20170706,37830,37945,37825,37925,10
20170707,37930,37935,37890,37910,8
20170708,37915,37915,37875,37900,10
20170709,37930,37945,37857,37860,10
20170710,37870,37870,37825,37835,10
20170711,37875,37945,37870,37945,11
20170712,37970,37970,37890,37895,10
20170713,37910,37920,37835,37840,10
20170714,37835,37840,37810,37830,9
20170715,37825,37835,37815,37820,10
20170716,37850,37857,37815,37820,9
20170717,37835,37835,37768,37775,10
20170718,37780,37810,37775,37790,10
20170719,37800,37800,37735,37740,10
20170720,37765,37790,37757,37780,10
20170721,37775,37780,37755,37760,3
20170722,37755,37755,37745,37750,8
20170723,37760,37768,37690,37690,10
20170724,37695,37730,37685,37705,11
20170725,37730,37730,37695,37705,10
20170726,37723,37840,37720,37830,10
20170727,37880,38055,37880,38025,10
