Date,Open,High,Low,Close,Volume USDT
3/24/18,8898.03,8999.95,8491,8546.86,292115106.5
3/23/18,8722.9,8909,8269,8898.03,314807017.1
3/22/18,8885,9100,8465.1,8722.9,325879518.9
3/21/18,8909.98,9177.01,8750.6,8885,329967659
3/20/18,8600,9050,8280,8909.98,358510959.9
3/19/18,8189.99,8705.23,8088.4,8600,416044378.7
3/18/18,7824.8,8317.4,7322,8189.99,407852577.5
3/17/18,8260,8348.62,7721.99,7824.8,247093598.1
3/16/18,8240.98,8611.64,7900,8260,295498666.9
3/15/18,8170,8430,7650,8240.98,376409062.3
3/14/18,9150,9333.78,7900.28,8170,381421226.1
3/13/18,9131.34,9474,8823,9150,336975582.5
3/12/18,9533.57,9888.88,8780,9131.22,350201106
3/11/18,8770.22,9739.18,8450,9533.57,368669127.2
3/10/18,9227,9490,8667.07,8770.22,314238528.8
3/9/18,9271.64,9410,8329,9227,515973505
3/8/18,9910,10099,9060,9271.64,357077859.4
3/7/18,10716.48,10899,9389.31,9910,436485902.6
3/6/18,11454,11455,10555.48,10716.48,301579838.6
3/5/18,11515,11710,11415.01,11454,164842361.9
3/4/18,11464.48,11565,11050.02,11515,183077663.6
3/3/18,11039,11544,11015.01,11464.48,227643824.4
3/2/18,10920,11200,10770,11039,245510927.6
3/1/18,10326.76,11060.41,10240,10920,249999978.3
2/28/18,10569.04,11098,10300,10326.76,301441703.6
2/27/18,10324,10870,10121,10569.04,300873597.3
2/26/18,9590,10444.32,9350,10324,317014732.3
2/25/18,9694.51,9847,9274.8,9590,254779432.4
2/24/18,10131.04,10496.97,9352,9694.51,372931768.8
2/23/18,9811.04,10435,9570.19,10131.04,516764021.3
2/22/18,10437.6,10933.44,9679,9812,612036600.1
2/21/18,11200.99,11304.03,10200,10437.6,651841861.3
2/20/18,11153,11786.01,11100.59,11200.99,492456688.4
2/19/18,10383.43,11250,10270.33,11153,391174895.8
2/18/18,11039.55,11274,10080,10388.87,585967908.5
2/17/18,10159.98,11075.07,10050,11039.55,409295505.6
2/16/18,10000.09,10323.37,9666,10159.98,351711951.6
2/15/18,9449.99,10219.5,9301.5,10000.09,460450305
2/14/18,8539.9,9489.6,8533,9449.99,336986708.9
2/13/18,8903,8950,8351,8539.9,280503054.4
2/12/18,8063.88,8989,8053,8903,331452261.1
2/11/18,8533.98,8549,7726.53,8063.88,336875418.5
2/10/18,8683.92,9065.78,8120,8533.98,386317864.6
2/9/18,7784.02,8738,7784.02,8683.92,161661446.3
2/8/18,7599,7844,7572.09,7784.02,10650673.29
2/7/18,7652.14,8476,7150.01,7599,438333474.3
2/6/18,6939.99,7878,6000.01,7652.14,604827192.5
2/5/18,8184.81,8382.8,6625,6939.99,420763927.5
2/4/18,9199.96,9368,7930,8184.81,254787385.8
2/3/18,8873.03,9473.01,8229,9199.96,240167216.7
2/2/18,9224.52,9250,8010.02,8873.03,397058595.5
2/1/18,10285.1,10335,8750.99,9224.52,296173911.6
1/31/18,10237.51,10425.85,9700,10285.1,169313511.9
1/30/18,11251,11308.42,9900,10237.51,249665473.2
1/29/18,11879.95,11975.02,11139.55,11251,153252830.3
1/28/18,11498.31,12244,11408,11879.95,189553059.8
1/27/18,11089,11650,10842.69,11498.31,200163218.6
1/26/18,11175.27,11643,10311.15,11089,332169294.2
1/25/18,11349.99,11794.05,10950.21,11175.27,221289230.7
1/24/18,10799.18,11570.48,10500,11350,279916563.6
1/23/18,10760.05,11399,9905,10799.18,368525859.1
1/22/18,11530,11926.35,9900.24,10760.05,437390092.8
1/21/18,12799.94,12799.94,10965,11530,448157252.1
1/20/18,11474.98,13099,11412.45,12799.94,335176241
1/19/18,10961.97,11795,10360,11474.98,355886069.5
1/18/18,10988.79,11878.82,10435.33,10961.97,498574673.2
1/17/18,10900,11680.99,9037.94,10988.79,676511397.2
1/16/18,13539.93,13542.93,9035,10900,659175459.3
1/15/18,13474.99,14249.99,12781.09,13539.93,184658025
1/14/18,14210,14339.5,12569.2,13474.99,213957978
1/13/18,13740.01,14580,13706.15,14210,166566234.5
1/12/18,13238.78,14109.78,12500,13740.01,211765973.4
1/11/18,14907.09,14968.68,11400,13238.78,407402825.9
1/10/18,14400,14955.66,13131.31,14907.09,223156647.2
1/9/18,14902.54,15500,14011.05,14400,193055091.7
1/8/18,16150.03,16322.3,12812,14902.54,327290494.6
1/7/18,17069.79,17099.96,15610,16150.03,149393171.9
1/6/18,16960.39,17143.13,16011.21,17069.79,241040112.3
1/5/18,15059.54,17176.24,14400,16960.39,344841184.3
1/4/18,14919.51,15280,13918.04,15059.54,303572711.5
1/3/18,14675.11,15307.56,14150,14919.51,227499526.8
1/2/18,13380,15473.49,12890.02,14675.11,269079153.3
1/1/18,13716.36,13818.55,12750,13387,109742453.9
12/31/17,12440.01,14050.11,12149.98,13716.36,147593919.7
12/30/17,14378.9,14398.85,11750,12440.01,232723365.5
12/29/17,14182.11,14981,13850,14378.9,253095687.2
12/28/17,15459.99,15539.99,13150,14182.11,287041200.3
12/27/17,15689.01,16498.05,14200.15,15459.99,221786512.5
12/26/17,13699.34,16050,13533,15689.01,217044138.3
12/25/17,13500,14300,12708,13699.34,207213890.2
12/24/17,13300,13819.99,11640,13500,349823587.6
12/23/17,13326.61,14950,12978.18,13300,174977207.8
12/22/17,15492.64,15699.34,10961,13326.61,443587826.3
12/21/17,16488.98,17309.5,14022,15492.64,310221579.9
12/20/17,17295.2,17720.35,14777.66,16488.98,210427471.1
12/19/17,18856.25,18950,16300,17295.2,222678979.8
12/18/17,18860.02,19300,17029.98,18856.25,190057336.9
12/17/17,19102.66,19798.68,18510,18860.02,172113390.5
12/16/17,17539.83,19539,17190.01,19102.66,74736577.26
12/15/17,16334.98,17991,16298.45,17539.83,156645098.6
12/14/17,16033.29,16445,15450,16334.98,179714368.7
12/13/17,16349.99,16546,14666.56,16033.29,193659309.9
12/12/17,16587.97,16976.45,15875,16349.99,153618681.2
12/11/17,14899.98,17470,14899.98,16587.97,189991754.6
12/10/17,14656.07,15720.12,12368,14899.98,227450819.9
12/9/17,15880,16269.3,12535,14656.07,202610478.6
12/8/17,16599,17204.99,14015,15880,267790028.5
12/7/17,13550.05,16649.96,13050,16599,106276261.2
12/6/17,11699.99,13615.23,11665.58,13550.05,82493149.76
12/5/17,11579,11853,11447.68,11699.99,64256817.15
12/4/17,11165.41,11600,10802,11579,52088059.28
12/3/17,10890.01,11825,10500,11165.41,58847089.26
12/2/17,10782.99,11190,10620,10890.01,51343786.05
12/1/17,9838.96,10898,9380,10782.99,61238619.44
11/30/17,9687.88,10900,8850.8,9838.96,89443707.91
11/29/17,9896.8,11300.03,8520,9687.88,132892125.4
11/28/17,9650,9939,9570.5,9896.8,47842436.8
11/27/17,9128.02,9654.28,9112.04,9650,42510408.37
11/26/17,8700.01,9350,8604.72,9128.02,36788798.23
11/25/17,8138,8734.78,8090,8700.01,35557462.89
11/24/17,8019.99,8369,7850,8138,35190695.02
11/23/17,8205.92,8260,8000,8019.99,33078791.97
11/22/17,8119.51,8322.68,8091.09,8205.92,28909672.15
11/21/17,8212,8400,7801,8119.51,36459262.83
11/20/17,8038,8319.99,7954,8212,31325904.01
11/19/17,7761.94,8123.15,7650.33,8038,30155811.14
11/18/17,7699.19,7819.99,7422,7761.94,30018085.64
11/17/17,7864.5,7989,7451,7699.19,30331551.17
11/16/17,7240.06,7940,7076,7864.5,17218742.72
11/15/17,6574.99,7298,6574.99,7240.06,12209260.29
11/14/17,6465.99,6684.98,6311.07,6574.99,8002218.02
11/13/17,5811.03,6697.47,5699.99,6465.99,16021297.87
11/12/17,6245.05,6630,5325.01,5811.03,29032268.06
11/11/17,6506.98,6797.98,6100,6245.05,17244601.14
11/10/17,7079.99,7279.91,6255.01,6506.98,21622898.73
11/9/17,7303,7392,7015,7079.99,13654254.41
11/8/17,7064.04,7770,6651,7303,19801967.39
11/7/17,6960.12,7198.49,6901,7064.04,10043061.88
11/6/17,7345.01,7401,6906,6960.12,12518224.29
11/5/17,7357.09,7590.25,7279.02,7345.01,8887109.79
11/4/17,7115.04,7480.99,6901,7357.09,9967485.56
11/3/17,7019.98,7346.34,6923,7115.04,13371961.76
11/2/17,6753.98,7300,6685.1,7019.98,17065694.69
11/1/17,6463,6774.67,6338.02,6753.98,10848260.96
10/31/17,6120.5,6498.01,6100,6463,9405855.26
10/30/17,6169.98,6248.68,6030,6120.5,8989412.91
10/29/17,5719.64,6189.88,5648.01,6169.98,10494670.52
10/28/17,5768.83,5850.02,5630.03,5719.64,7265286.61
10/27/17,5861.77,5980,5649.24,5768.83,8110889.65
10/26/17,5689.99,5939.99,5650,5861.77,11340558.63
10/25/17,5477.03,5704.96,5286.98,5689.99,12398533.97
10/24/17,5915.93,5925,5450,5477.03,14426687.47
10/23/17,5950.02,6080,5621.03,5915.93,10468709.39
10/22/17,6024.97,6060,5720.03,5950.02,7951487.14
10/21/17,6010.01,6171,5850.03,6024.97,10031910.73
10/20/17,5683.9,6110,5600,6010.01,11235714.66
10/19/17,5512.06,5710,5490.26,5683.9,10537781.67
10/18/17,5595,5596,5037.95,5512.06,12337122.76
10/17/17,5760.02,5774.98,5508.63,5595,7998644.63
10/16/17,5709.99,5788.91,5585.19,5760.02,8628528.43
10/15/17,5869.99,5922.3,5400.01,5709.99,7474934.37
10/14/17,5649.98,5900,5580.01,5869.99,5507933.89
10/13/17,5430,5846.17,5379.84,5649.98,10519034.83
10/12/17,4821.43,5439.99,4810.16,5430,6610146
10/11/17,4783.06,4881.61,4710,4821.43,3529503.87
10/10/17,4786.95,4960,4680.59,4783.06,5011470.95
10/9/17,4640,4889.98,4550,4786.95,3006465.77
10/8/17,4423,4658,4423,4640,2282412.29
10/7/17,4369,4479.5,4312.56,4423,1261367.6
10/6/17,4292.43,4417,4292,4369,2193131.64
10/5/17,4208.59,4355,4110,4292.43,3216620.42
10/4/17,4310,4373,4142,4208.59,3639917
10/3/17,4380,4467.33,4180.8,4310,4579122.09
10/2/17,4378.48,4561.63,4360,4380,2811131.03
10/1/17,4378.51,4406.52,4240.04,4378.48,3128231.71
9/30/17,4174.69,4380,4138.1,4378.51,3025265.75
9/29/17,4174.5,4263.86,3952.01,4174.69,6403068.39
9/28/17,4193,4300,4101,4174.5,3510052.09
9/27/17,3882.35,4249.94,3872.81,4193,2542872.29
9/26/17,3920.75,3976.99,3850.05,3882.35,2047857.28
9/25/17,3660.02,3979.87,3653.69,3920.75,2755957.53
9/24/17,3780,3789.99,3622.76,3660.02,2439045.2
9/23/17,3595.87,3817.19,3542.91,3780,2781158.57
9/22/17,3609.99,3750,3505.55,3595.87,3011224.81
9/21/17,3900,3910,3567,3609.99,3642671.89
9/20/17,3910.04,4046.08,3820,3900,2834260.05
9/19/17,4035.01,4089.97,3830.91,3910.04,3544361.84
9/18/17,3699.99,4123.2,3690,4035.01,4059703.98
9/17/17,3714.95,3748.21,3499.02,3699.99,2445321.19
9/16/17,3700,3950,3470.66,3714.95,4739326.89
9/15/17,3189.02,3856,2817,3700,6525220.95
9/14/17,3944.69,3993,3165.13,3189.02,5831847.65
9/13/17,4163.72,4165.38,3760,3944.69,3522155.98
9/12/17,4208.47,4394.59,4040.8,4163.72,3700789.23
9/11/17,4130.37,4334.43,4098.91,4208.47,2895733.88
9/10/17,4258.81,4283,3801,4130.37,2653218.2
9/9/17,4282.8,4426.62,4150.06,4258.81,2814560.35
9/8/17,4691.61,4735.39,4028.93,4282.8,4764005.93
9/7/17,4619.77,4788.59,4438.19,4691.61,2219664.92
9/6/17,4366.47,4662.87,4335.26,4619.77,3500735.96
9/5/17,4100.11,4484.99,3603,4366.47,4863148.22
9/4/17,4509.08,4527.49,3972.51,4100.11,5550545.61
9/3/17,4472.14,4714.76,4298.33,4509.08,3011023.5
9/2/17,4834.91,4939.19,4286.87,4472.14,4072965.36
9/1/17,4724.89,4885.55,4654.88,4834.91,2634056.29
8/31/17,4555.14,4745.42,4555.14,4724.89,2548384.43
8/30/17,4587.48,4647.51,4416.01,4555.14,3600737.68
8/29/17,4386.69,4625.85,4313.55,4587.48,2640584.83
8/28/17,4310.01,4399.82,4124.54,4386.69,2546618.75
8/27/17,4337.44,4400,4285.54,4310.01,1507589.96
8/26/17,4280.68,4367,4212.41,4337.44,967753.32
8/25/17,4316.01,4453.91,4247.48,4280.68,2440323.79
8/24/17,4114.01,4371.68,4085.01,4316.01,3225405.8
8/23/17,4040,4265.8,4013.89,4114.01,4062506.52
8/22/17,4016,4104.82,3400,4040,3648726.5
8/21/17,4086.29,4119.62,3911.79,4016,2770592.06
8/20/17,4139.98,4211.08,4032.62,4086.29,1915636.35
8/19/17,4108.37,4184.69,3850,4139.98,1508239.39
8/18/17,4285.08,4371.52,3938.77,4108.37,4994493.56
8/17/17,4469.93,4485.39,4200.74,4285.08,2812379.11
