<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.03.24	20:00:00	1.07922	1.08197	1.07693	1.07873	10459	0	30
2020.03.24	21:00:00	1.07872	1.07973	1.07661	1.07665	8141	0	30
2020.03.24	22:00:00	1.07664	1.07766	1.07502	1.07684	6669	0	30
2020.03.24	23:00:00	1.07683	1.07714	1.07447	1.07460	7311	0	30
2020.03.25	00:00:00	1.07460	1.07771	1.07454	1.07767	4387	0	30
2020.03.25	01:00:00	1.07768	1.07975	1.07655	1.07842	1911	0	30
2020.03.25	02:00:00	1.07838	1.08075	1.07737	1.08054	1829	0	30
2020.03.25	03:00:00	1.08052	1.08140	1.07960	1.07967	2705	0	30
2020.03.25	04:00:00	1.07966	1.08107	1.07867	1.07899	6113	0	30
2020.03.25	05:00:00	1.07897	1.07996	1.07591	1.07960	8349	0	30
2020.03.25	06:00:00	1.07961	1.08089	1.07912	1.08044	6441	0	30
2020.03.25	07:00:00	1.08042	1.08223	1.07977	1.08083	6951	0	30
2020.03.25	08:00:00	1.08082	1.08184	1.08056	1.08075	6131	0	30
2020.03.25	09:00:00	1.08074	1.08128	1.07912	1.07964	8050	0	30
2020.03.25	10:00:00	1.07966	1.08220	1.07966	1.08178	6657	0	30
2020.03.25	11:00:00	1.08179	1.08232	1.08055	1.08211	7120	0	30
2020.03.25	12:00:00	1.08212	1.08390	1.07919	1.08157	11567	0	30
2020.03.25	13:00:00	1.08159	1.08453	1.08157	1.08332	10387	0	30
2020.03.25	14:00:00	1.08329	1.08483	1.08299	1.08441	9034	0	30
2020.03.25	15:00:00	1.08440	1.08441	1.07982	1.08234	11454	0	30
2020.03.25	16:00:00	1.08233	1.08270	1.08016	1.08138	7708	0	30
2020.03.25	17:00:00	1.08135	1.08311	1.07984	1.08266	8914	0	30
2020.03.25	18:00:00	1.08264	1.08264	1.07957	1.08075	10145	0	30
2020.03.25	19:00:00	1.08076	1.08118	1.07836	1.07902	7083	0	30
2020.03.25	20:00:00	1.07900	1.08481	1.07864	1.08322	9695	0	30
2020.03.25	21:00:00	1.08320	1.08677	1.08273	1.08661	7452	0	30
2020.03.25	22:00:00	1.08662	1.08802	1.08544	1.08777	6055	0	30
2020.03.25	23:00:00	1.08775	1.08795	1.08625	1.08785	6161	0	30
2020.03.26	00:00:00	1.08785	1.08921	1.08721	1.08862	5303	0	30
2020.03.26	01:00:00	1.08864	1.08927	1.08726	1.08729	1630	0	30
2020.03.26	02:00:00	1.08734	1.08889	1.08701	1.08702	1622	0	30
2020.03.26	03:00:00	1.08707	1.08868	1.08691	1.08829	3734	0	30
2020.03.26	04:00:00	1.08830	1.08932	1.08733	1.08878	3048	0	30
2020.03.26	05:00:00	1.08880	1.09324	1.08863	1.09029	6007	0	30
2020.03.26	06:00:00	1.09030	1.09096	1.08945	1.08957	3295	0	30
2020.03.26	07:00:00	1.08958	1.09182	1.08907	1.09180	3548	0	30
2020.03.26	08:00:00	1.09178	1.09185	1.09055	1.09106	2825	0	30
2020.03.26	09:00:00	1.09107	1.09177	1.09041	1.09177	2582	0	30
2020.03.26	10:00:00	1.09178	1.09186	1.08956	1.08959	2500	0	30
2020.03.26	11:00:00	1.08960	1.09278	1.08957	1.09116	6418	0	30
2020.03.26	12:00:00	1.09115	1.09386	1.08991	1.09301	10623	0	30
2020.03.26	13:00:00	1.09302	1.09451	1.09288	1.09318	9018	0	30
2020.03.26	14:00:00	1.09315	1.09496	1.09250	1.09407	6575	0	30
2020.03.26	15:00:00	1.09409	1.09772	1.09402	1.09706	7595	0	30
2020.03.26	16:00:00	1.09707	1.09714	1.09276	1.09546	9341	0	30
2020.03.26	17:00:00	1.09545	1.09885	1.09260	1.09649	12932	0	30
2020.03.26	18:00:00	1.09648	1.09789	1.09476	1.09719	11804	0	30
2020.03.26	19:00:00	1.09723	1.10178	1.09516	1.10150	11138	0	30
2020.03.26	20:00:00	1.10151	1.10272	1.09895	1.10207	11074	0	30
2020.03.26	21:00:00	1.10206	1.10434	1.10147	1.10231	7209	0	30
2020.03.26	22:00:00	1.10232	1.10398	1.10171	1.10321	7463	0	30
2020.03.26	23:00:00	1.10320	1.10448	1.10244	1.10372	6084	0	30
2020.03.27	00:00:00	1.10372	1.10575	1.10320	1.10423	4855	0	30
2020.03.27	01:00:00	1.10424	1.10440	1.10237	1.10292	1494	0	30
2020.03.27	02:00:00	1.10293	1.10356	1.10218	1.10282	1704	0	30
2020.03.27	03:00:00	1.10295	1.10436	1.10285	1.10423	1792	0	30
2020.03.27	04:00:00	1.10419	1.10575	1.10317	1.10342	3403	0	30
2020.03.27	05:00:00	1.10341	1.10473	1.10236	1.10436	4413	0	30
2020.03.27	06:00:00	1.10434	1.10448	1.10268	1.10402	3261	0	30
2020.03.27	07:00:00	1.10404	1.10772	1.10396	1.10628	3951	0	30
2020.03.27	08:00:00	1.10631	1.10855	1.10571	1.10694	4152	0	30
2020.03.27	09:00:00	1.10695	1.10728	1.10542	1.10579	3139	0	30
2020.03.27	10:00:00	1.10581	1.10727	1.10537	1.10597	3222	0	30
2020.03.27	11:00:00	1.10595	1.10602	1.10236	1.10242	6936	0	30
2020.03.27	12:00:00	1.10237	1.10392	1.10073	1.10202	9787	0	30
2020.03.27	13:00:00	1.10201	1.10274	1.09923	1.09969	7952	0	30
2020.03.27	14:00:00	1.09970	1.10176	1.09893	1.10012	8339	0	30
2020.03.27	15:00:00	1.10010	1.10300	1.09999	1.10140	7828	0	30
2020.03.27	16:00:00	1.10138	1.10297	1.09982	1.10101	7258	0	30
2020.03.27	17:00:00	1.10099	1.10100	1.09609	1.09627	8298	0	30
2020.03.27	18:00:00	1.09626	1.10062	1.09522	1.09893	9614	0	30
2020.03.27	19:00:00	1.09892	1.10357	1.09782	1.10344	7481	0	30
2020.03.27	20:00:00	1.10345	1.10902	1.10278	1.10717	10543	0	30
2020.03.27	21:00:00	1.10715	1.10860	1.10628	1.10687	7536	0	30
2020.03.27	22:00:00	1.10689	1.11093	1.10687	1.10978	8716	0	30
2020.03.27	23:00:00	1.10979	1.11282	1.10942	1.11235	7438	0	30
2020.03.30	01:00:00	1.11191	1.11324	1.11079	1.11224	313	0	30
2020.03.30	02:00:00	1.11217	1.11277	1.11060	1.11067	1781	0	30
2020.03.30	03:00:00	1.11066	1.11210	1.11041	1.11193	2443	0	30
2020.03.30	04:00:00	1.11192	1.11429	1.11177	1.11200	3692	0	30
2020.03.30	05:00:00	1.11201	1.11208	1.10888	1.11049	4831	0	30
2020.03.30	06:00:00	1.11048	1.11075	1.10857	1.10942	3246	0	30
2020.03.30	07:00:00	1.10940	1.10944	1.10781	1.10815	2357	0	30
2020.03.30	08:00:00	1.10814	1.10853	1.10677	1.10794	2832	0	30
2020.03.30	09:00:00	1.10796	1.10852	1.10674	1.10763	2599	0	30
2020.03.30	10:00:00	1.10762	1.11051	1.10747	1.10869	5434	0	30
2020.03.30	11:00:00	1.10868	1.10875	1.10592	1.10662	7737	0	30
2020.03.30	12:00:00	1.10665	1.10834	1.10614	1.10734	7734	0	30
2020.03.30	13:00:00	1.10735	1.10946	1.10706	1.10769	6181	0	30
2020.03.30	14:00:00	1.10768	1.10779	1.10549	1.10582	5749	0	30
2020.03.30	15:00:00	1.10581	1.10719	1.10443	1.10498	5052	0	30
2020.03.30	16:00:00	1.10497	1.10633	1.10257	1.10324	6080	0	30
2020.03.30	17:00:00	1.10325	1.10339	1.10087	1.10277	7105	0	30
2020.03.30	18:00:00	1.10276	1.10409	1.10168	1.10233	7783	0	30
2020.03.30	19:00:00	1.10231	1.10423	1.10183	1.10314	8474	0	30
2020.03.30	20:00:00	1.10315	1.10447	1.10097	1.10217	5820	0	30
2020.03.30	21:00:00	1.10219	1.10233	1.10128	1.10147	3557	0	30
2020.03.30	22:00:00	1.10152	1.10407	1.10103	1.10362	3662	0	30
2020.03.30	23:00:00	1.10363	1.10447	1.10242	1.10421	3941	0	30
2020.03.31	00:00:00	1.10418	1.10544	1.10353	1.10453	2795	0	30
2020.03.31	01:00:00	1.10450	1.10496	1.10235	1.10331	1288	0	30
2020.03.31	02:00:00	1.10330	1.10532	1.10239	1.10474	2184	0	30
2020.03.31	03:00:00	1.10475	1.10477	1.10235	1.10289	2294	0	30
2020.03.31	04:00:00	1.10290	1.10361	1.10231	1.10313	2691	0	30
2020.03.31	05:00:00	1.10315	1.10417	1.09829	1.10103	5953	0	30
2020.03.31	06:00:00	1.10104	1.10235	1.09994	1.10225	4113	0	30
2020.03.31	07:00:00	1.10229	1.10306	1.10217	1.10235	2979	0	30
2020.03.31	08:00:00	1.10234	1.10318	1.10174	1.10191	2608	0	30
2020.03.31	09:00:00	1.10190	1.10221	1.10064	1.10159	2549	0	30
2020.03.31	10:00:00	1.10158	1.10238	1.10013	1.10058	4368	0	30
2020.03.31	11:00:00	1.10057	1.10140	1.09894	1.09945	7857	0	30
2020.03.31	12:00:00	1.09944	1.10027	1.09905	1.09940	6981	0	30
2020.03.31	13:00:00	1.09943	1.10012	1.09712	1.09755	5986	0	30
2020.03.31	14:00:00	1.09756	1.09798	1.09598	1.09632	6835	0	30
2020.03.31	15:00:00	1.09631	1.09648	1.09254	1.09393	6536	0	30
2020.03.31	16:00:00	1.09392	1.09589	1.09323	1.09506	6862	0	30
2020.03.31	17:00:00	1.09503	1.09774	1.09499	1.09595	8896	0	30
2020.03.31	18:00:00	1.09596	1.09720	1.09414	1.09683	7409	0	30
2020.03.31	19:00:00	1.09684	1.10046	1.09521	1.10027	13264	0	30
2020.03.31	20:00:00	1.10026	1.10259	1.09890	1.09970	8758	0	30
2020.03.31	21:00:00	1.09971	1.10033	1.09661	1.09767	6945	0	30
2020.03.31	22:00:00	1.09769	1.10180	1.09637	1.10044	7228	0	30
2020.03.31	23:00:00	1.10043	1.10200	1.09984	1.10049	5573	0	30
2020.04.01	00:00:00	1.10048	1.10309	1.10029	1.10196	4427	0	30
2020.04.01	01:00:00	1.10228	1.10361	1.10223	1.10353	1317	0	30
2020.04.01	02:00:00	1.10351	1.10381	1.10247	1.10257	989	0	30
2020.04.01	03:00:00	1.10258	1.10361	1.10212	1.10347	1960	0	30
2020.04.01	04:00:00	1.10349	1.10362	1.10211	1.10304	2627	0	30
2020.04.01	05:00:00	1.10303	1.10350	1.10194	1.10223	3445	0	30
2020.04.01	06:00:00	1.10221	1.10225	1.10046	1.10121	3493	0	30
2020.04.01	07:00:00	1.10120	1.10297	1.10074	1.10226	2795	0	30
2020.04.01	08:00:00	1.10224	1.10280	1.10149	1.10222	2212	0	30
2020.04.01	09:00:00	1.10223	1.10253	1.10141	1.10242	2196	0	30
2020.04.01	10:00:00	1.10243	1.10321	1.09970	1.09987	5079	0	30
2020.04.01	11:00:00	1.09988	1.10039	1.09699	1.09717	7290	0	30
2020.04.01	12:00:00	1.09714	1.09820	1.09298	1.09334	7102	0	30
2020.04.01	13:00:00	1.09335	1.09577	1.09154	1.09272	7027	0	30
2020.04.01	14:00:00	1.09270	1.09406	1.09225	1.09383	5372	0	30
2020.04.01	15:00:00	1.09381	1.09475	1.09328	1.09428	5229	0	30
2020.04.01	16:00:00	1.09425	1.09425	1.09220	1.09231	6008	0	30
2020.04.01	17:00:00	1.09233	1.09358	1.09192	1.09294	6100	0	30
2020.04.01	18:00:00	1.09293	1.09405	1.09201	1.09227	6498	0	30
2020.04.01	19:00:00	1.09226	1.09403	1.09155	1.09381	7216	0	30
2020.04.01	20:00:00	1.09379	1.09410	1.09210	1.09249	4316	0	30
2020.04.01	21:00:00	1.09251	1.09297	1.09038	1.09107	3799	0	30
2020.04.01	22:00:00	1.09108	1.09386	1.09015	1.09189	4759	0	30
2020.04.01	23:00:00	1.09190	1.09512	1.09178	1.09440	4094	0	30
2020.04.02	00:00:00	1.09440	1.09683	1.09435	1.09583	4775	0	30
2020.04.02	01:00:00	1.09581	1.09685	1.09536	1.09536	1667	0	30
2020.04.02	02:00:00	1.09538	1.09584	1.09412	1.09570	1479	0	30
2020.04.02	03:00:00	1.09571	1.09576	1.09447	1.09447	1507	0	30
2020.04.02	04:00:00	1.09448	1.09523	1.09409	1.09430	2002	0	30
2020.04.02	05:00:00	1.09431	1.09577	1.09374	1.09484	2911	0	30
2020.04.02	06:00:00	1.09483	1.09493	1.09358	1.09430	2213	0	30
2020.04.02	07:00:00	1.09431	1.09431	1.09290	1.09368	2089	0	30
2020.04.02	08:00:00	1.09367	1.09387	1.09334	1.09369	1316	0	30
2020.04.02	09:00:00	1.09366	1.09488	1.09333	1.09454	1514	0	30
2020.04.02	10:00:00	1.09455	1.09632	1.09412	1.09535	3774	0	30
2020.04.02	11:00:00	1.09533	1.09541	1.09309	1.09456	5809	0	30
2020.04.02	12:00:00	1.09455	1.09497	1.09141	1.09180	5259	0	30
2020.04.02	13:00:00	1.09178	1.09380	1.09134	1.09369	5313	0	30
2020.04.02	14:00:00	1.09370	1.09384	1.09180	1.09301	4513	0	30
2020.04.02	15:00:00	1.09300	1.09332	1.09098	1.09220	5209	0	30
2020.04.02	16:00:00	1.09218	1.09235	1.08925	1.09024	5810	0	30
2020.04.02	17:00:00	1.09025	1.09109	1.08511	1.08641	9368	0	30
2020.04.02	18:00:00	1.08639	1.08763	1.08392	1.08599	7641	0	30
2020.04.02	19:00:00	1.08600	1.08988	1.08440	1.08677	11514	0	30
2020.04.02	20:00:00	1.08678	1.08725	1.08403	1.08439	7210	0	30
2020.04.02	21:00:00	1.08440	1.08531	1.08358	1.08421	6227	0	30
2020.04.02	22:00:00	1.08422	1.08422	1.08195	1.08328	4803	0	30
2020.04.02	23:00:00	1.08325	1.08508	1.08237	1.08444	5044	0	30
2020.04.03	00:00:00	1.08444	1.08653	1.08422	1.08603	4204	0	30
2020.04.03	01:00:00	1.08601	1.08647	1.08525	1.08560	1240	0	30
2020.04.03	02:00:00	1.08561	1.08577	1.08519	1.08541	932	0	30
2020.04.03	03:00:00	1.08540	1.08552	1.08407	1.08410	1436	0	30
2020.04.03	04:00:00	1.08411	1.08458	1.08351	1.08359	2545	0	30
2020.04.03	05:00:00	1.08360	1.08443	1.08319	1.08443	3005	0	30
2020.04.03	06:00:00	1.08441	1.08540	1.08438	1.08519	2108	0	30
2020.04.03	07:00:00	1.08518	1.08539	1.08428	1.08464	1740	0	30
2020.04.03	08:00:00	1.08463	1.08472	1.08382	1.08386	2118	0	30
2020.04.03	09:00:00	1.08385	1.08476	1.08355	1.08465	1632	0	30
2020.04.03	10:00:00	1.08464	1.08500	1.08273	1.08278	3492	0	30
2020.04.03	11:00:00	1.08277	1.08350	1.07950	1.07959	5738	0	30
2020.04.03	12:00:00	1.07960	1.08065	1.07858	1.08032	5876	0	30
2020.04.03	13:00:00	1.08030	1.08044	1.07854	1.07993	6235	0	30
2020.04.03	14:00:00	1.07995	1.08147	1.07922	1.08005	5276	0	30
2020.04.03	15:00:00	1.08006	1.08127	1.07832	1.07873	5185	0	30
2020.04.03	16:00:00	1.07872	1.08041	1.07816	1.07997	5855	0	30
2020.04.03	17:00:00	1.07998	1.08054	1.07741	1.07967	9876	0	30
2020.04.03	18:00:00	1.07966	1.07969	1.07772	1.07877	6057	0	30
2020.04.03	19:00:00	1.07876	1.08080	1.07716	1.07950	6025	0	30
2020.04.03	20:00:00	1.07949	1.07977	1.07771	1.07895	4921	0	30
2020.04.03	21:00:00	1.07892	1.07948	1.07799	1.07911	4494	0	30
2020.04.03	22:00:00	1.07906	1.08148	1.07894	1.08138	3314	0	30
2020.04.03	23:00:00	1.08139	1.08242	1.08046	1.08209	3622	0	30
2020.04.06	01:00:00	1.08119	1.08176	1.08098	1.08171	143	0	30
2020.04.06	02:00:00	1.08160	1.08207	1.08015	1.08142	1728	0	30
2020.04.06	03:00:00	1.08140	1.08182	1.08080	1.08118	3769	0	30
2020.04.06	04:00:00	1.08117	1.08135	1.07976	1.08064	4346	0	30
2020.04.06	05:00:00	1.08062	1.08221	1.08052	1.08145	4617	0	30
2020.04.06	06:00:00	1.08143	1.08172	1.08090	1.08109	2969	0	30
2020.04.06	07:00:00	1.08107	1.08156	1.08044	1.08146	2373	0	30
2020.04.06	08:00:00	1.08145	1.08221	1.08132	1.08181	2815	0	30
2020.04.06	09:00:00	1.08182	1.08284	1.08090	1.08257	3287	0	30
2020.04.06	10:00:00	1.08259	1.08343	1.08119	1.08173	4728	0	30
2020.04.06	11:00:00	1.08174	1.08236	1.08056	1.08166	5029	0	30
2020.04.06	12:00:00	1.08167	1.08296	1.08031	1.08078	5290	0	30
2020.04.06	13:00:00	1.08077	1.08086	1.07819	1.07972	6069	0	30
2020.04.06	14:00:00	1.07973	1.08167	1.07962	1.08017	4658	0	30
2020.04.06	15:00:00	1.08016	1.08121	1.07973	1.08016	4156	0	30
2020.04.06	16:00:00	1.08018	1.08049	1.07850	1.07862	5567	0	30
2020.04.06	17:00:00	1.07864	1.07940	1.07770	1.07778	4601	0	30
2020.04.06	18:00:00	1.07777	1.08080	1.07671	1.07947	6556	0	30
2020.04.06	19:00:00	1.07946	1.08165	1.07763	1.08112	5498	0	30
2020.04.06	20:00:00	1.08113	1.08146	1.07923	1.08033	3946	0	30
2020.04.06	21:00:00	1.08032	1.08045	1.07902	1.07902	3730	0	30
2020.04.06	22:00:00	1.07904	1.08016	1.07870	1.07957	2655	0	30
2020.04.06	23:00:00	1.07964	1.08007	1.07815	1.07902	3940	0	30
2020.04.07	00:00:00	1.07902	1.07985	1.07842	1.07950	3426	0	30
2020.04.07	01:00:00	1.07951	1.07959	1.07891	1.07934	1017	0	30
2020.04.07	02:00:00	1.07937	1.07962	1.07824	1.07836	1503	0	30
2020.04.07	03:00:00	1.07837	1.07947	1.07830	1.07921	2756	0	30
2020.04.07	04:00:00	1.07919	1.08008	1.07917	1.07990	2942	0	30
2020.04.07	05:00:00	1.07989	1.08006	1.07892	1.07994	3084	0	30
2020.04.07	06:00:00	1.07996	1.08086	1.07986	1.08062	2634	0	30
2020.04.07	07:00:00	1.08063	1.08139	1.08028	1.08106	1915	0	30
2020.04.07	08:00:00	1.08107	1.08173	1.08101	1.08130	2264	0	30
2020.04.07	09:00:00	1.08129	1.08288	1.08126	1.08259	3381	0	30
2020.04.07	10:00:00	1.08258	1.08394	1.08219	1.08292	4600	0	30
2020.04.07	11:00:00	1.08293	1.08759	1.08258	1.08728	5966	0	30
2020.04.07	12:00:00	1.08729	1.08773	1.08618	1.08678	4814	0	30
2020.04.07	13:00:00	1.08675	1.08776	1.08505	1.08715	4026	0	30
2020.04.07	14:00:00	1.08714	1.08916	1.08561	1.08803	4639	0	30
2020.04.07	15:00:00	1.08804	1.08878	1.08612	1.08645	3942	0	30
2020.04.07	16:00:00	1.08644	1.09142	1.08591	1.09088	5623	0	30
2020.04.07	17:00:00	1.09089	1.09160	1.08967	1.09132	5204	0	30
2020.04.07	18:00:00	1.09131	1.09246	1.09013	1.09046	6768	0	30
2020.04.07	19:00:00	1.09045	1.09098	1.08749	1.08846	6690	0	30
2020.04.07	20:00:00	1.08844	1.09020	1.08793	1.09015	4808	0	30
2020.04.07	21:00:00	1.09014	1.09085	1.08889	1.08919	3783	0	30
2020.04.07	22:00:00	1.08915	1.09084	1.08878	1.09008	3181	0	30
2020.04.07	23:00:00	1.09011	1.09085	1.09005	1.09026	3080	0	30
2020.04.08	00:00:00	1.09026	1.09057	1.08937	1.08938	1779	0	30
2020.04.08	01:00:00	1.08937	1.08961	1.08881	1.08911	1003	0	30
2020.04.08	02:00:00	1.08910	1.08942	1.08891	1.08921	1099	0	30
2020.04.08	03:00:00	1.08919	1.08990	1.08899	1.08985	1647	0	30
2020.04.08	04:00:00	1.08983	1.09008	1.08827	1.08841	2903	0	30
2020.04.08	05:00:00	1.08838	1.08848	1.08657	1.08745	4126	0	30
2020.04.08	06:00:00	1.08754	1.08765	1.08643	1.08682	1936	0	30
2020.04.08	07:00:00	1.08683	1.08730	1.08611	1.08647	2016	0	30
2020.04.08	08:00:00	1.08648	1.08701	1.08574	1.08698	1739	0	30
2020.04.08	09:00:00	1.08697	1.08730	1.08636	1.08702	1816	0	30
2020.04.08	10:00:00	1.08701	1.08866	1.08287	1.08380	5893	0	30
2020.04.08	11:00:00	1.08379	1.08642	1.08362	1.08483	5729	0	30
2020.04.08	12:00:00	1.08482	1.08616	1.08459	1.08528	4084	0	30
2020.04.08	13:00:00	1.08526	1.08718	1.08444	1.08714	4073	0	30
2020.04.08	14:00:00	1.08715	1.08726	1.08595	1.08690	3591	0	30
2020.04.08	15:00:00	1.08688	1.08781	1.08644	1.08753	3870	0	30
2020.04.08	16:00:00	1.08751	1.08760	1.08558	1.08742	4450	0	30
2020.04.08	17:00:00	1.08741	1.08861	1.08672	1.08837	4016	0	30
2020.04.08	18:00:00	1.08839	1.08868	1.08761	1.08817	4765	0	30
2020.04.08	19:00:00	1.08818	1.08832	1.08522	1.08734	6267	0	30
2020.04.08	20:00:00	1.08733	1.08779	1.08501	1.08509	4757	0	30
2020.04.08	21:00:00	1.08511	1.08648	1.08496	1.08610	3366	0	30
2020.04.08	22:00:00	1.08611	1.08694	1.08597	1.08678	2471	0	30
2020.04.08	23:00:00	1.08677	1.08715	1.08593	1.08597	2291	0	30
2020.04.09	00:00:00	1.08598	1.08608	1.08501	1.08510	1859	0	30
2020.04.09	01:00:00	1.08509	1.08610	1.08489	1.08542	582	0	30
2020.04.09	02:00:00	1.08541	1.08598	1.08528	1.08593	1101	0	30
2020.04.09	03:00:00	1.08595	1.08598	1.08559	1.08579	1116	0	30
2020.04.09	04:00:00	1.08580	1.08646	1.08569	1.08645	1387	0	30
2020.04.09	05:00:00	1.08644	1.08790	1.08630	1.08658	3336	0	30
2020.04.09	06:00:00	1.08655	1.08657	1.08533	1.08573	2483	0	30
2020.04.09	07:00:00	1.08572	1.08669	1.08521	1.08656	1741	0	30
2020.04.09	08:00:00	1.08657	1.08685	1.08626	1.08657	1696	0	30
2020.04.09	09:00:00	1.08658	1.08696	1.08611	1.08624	1600	0	30
2020.04.09	10:00:00	1.08623	1.08651	1.08397	1.08476	3045	0	30
2020.04.09	11:00:00	1.08475	1.08698	1.08444	1.08675	4154	0	30
2020.04.09	12:00:00	1.08676	1.08784	1.08624	1.08784	1436	0	30
2020.04.09	14:00:00	1.08726	1.08881	1.08704	1.08789	3070	0	30
2020.04.09	15:00:00	1.08788	1.08791	1.08517	1.08526	3609	0	30
2020.04.09	16:00:00	1.08527	1.08734	1.08484	1.08706	3996	0	30
2020.04.09	17:00:00	1.08707	1.09403	1.08671	1.09393	8517	0	30
2020.04.09	18:00:00	1.09392	1.09393	1.09136	1.09261	6244	0	30
2020.04.09	19:00:00	1.09262	1.09439	1.09153	1.09315	6973	0	30
2020.04.09	20:00:00	1.09313	1.09378	1.09216	1.09257	3886	0	30
2020.04.09	21:00:00	1.09256	1.09430	1.09235	1.09405	3420	0	30
2020.04.09	22:00:00	1.09399	1.09504	1.09254	1.09401	5157	0	30
2020.04.09	23:00:00	1.09397	1.09429	1.09188	1.09253	4127	0	30
2020.04.10	00:00:00	1.09252	1.09382	1.09213	1.09307	2812	0	30
2020.04.10	01:00:00	1.09310	1.09321	1.09225	1.09235	1353	0	30
2020.04.10	02:00:00	1.09236	1.09286	1.09223	1.09276	746	0	30
2020.04.10	03:00:00	1.09282	1.09352	1.09249	1.09325	2273	0	30
2020.04.10	04:00:00	1.09327	1.09330	1.09188	1.09203	2364	0	30
2020.04.10	05:00:00	1.09202	1.09260	1.09195	1.09215	2510	0	30
2020.04.10	06:00:00	1.09216	1.09272	1.09212	1.09261	1854	0	30
2020.04.10	07:00:00	1.09262	1.09370	1.09242	1.09360	2452	0	30
2020.04.10	08:00:00	1.09366	1.09426	1.09356	1.09395	3180	0	30
2020.04.10	09:00:00	1.09399	1.09406	1.09273	1.09291	3938	0	30
2020.04.10	10:00:00	1.09292	1.09408	1.09292	1.09401	1943	0	30
2020.04.10	11:00:00	1.09399	1.09505	1.09393	1.09496	1893	0	30
2020.04.10	12:00:00	1.09495	1.09504	1.09338	1.09441	3015	0	30
2020.04.10	13:00:00	1.09439	1.09469	1.09408	1.09459	1646	0	30
2020.04.10	14:00:00	1.09461	1.09461	1.09415	1.09435	1315	0	30
2020.04.10	15:00:00	1.09436	1.09436	1.09372	1.09392	1241	0	30
2020.04.10	16:00:00	1.09391	1.09421	1.09351	1.09408	2533	0	30
2020.04.10	17:00:00	1.09413	1.09465	1.09398	1.09462	1438	0	30
2020.04.10	18:00:00	1.09461	1.09479	1.09424	1.09460	1975	0	30
2020.04.10	19:00:00	1.09462	1.09503	1.09424	1.09441	1957	0	30
2020.04.10	20:00:00	1.09444	1.09514	1.09432	1.09491	2393	0	30
2020.04.10	21:00:00	1.09493	1.09500	1.09380	1.09398	1295	0	30
2020.04.10	22:00:00	1.09399	1.09401	1.09312	1.09341	1736	0	30
2020.04.10	23:00:00	1.09343	1.09354	1.09316	1.09348	991	0	30
2020.04.13	01:00:00	1.09435	1.09449	1.09349	1.09416	171	0	30
2020.04.13	02:00:00	1.09416	1.09421	1.09315	1.09329	1814	0	30
2020.04.13	03:00:00	1.09328	1.09372	1.09319	1.09337	2806	0	30
2020.04.13	04:00:00	1.09336	1.09368	1.09272	1.09325	3482	0	30
2020.04.13	05:00:00	1.09324	1.09410	1.09263	1.09296	4753	0	30
2020.04.13	06:00:00	1.09295	1.09305	1.09236	1.09256	3312	0	30
2020.04.13	07:00:00	1.09255	1.09365	1.09243	1.09287	2797	0	30
2020.04.13	08:00:00	1.09288	1.09375	1.09284	1.09355	1942	0	30
2020.04.13	09:00:00	1.09354	1.09374	1.09320	1.09357	2057	0	30
2020.04.13	10:00:00	1.09358	1.09500	1.09323	1.09475	2989	0	30
2020.04.13	11:00:00	1.09476	1.09665	1.09429	1.09604	6212	0	30
2020.04.13	12:00:00	1.09603	1.09620	1.09261	1.09312	7392	0	30
2020.04.13	13:00:00	1.09314	1.09358	1.09269	1.09354	3408	0	30
2020.04.13	14:00:00	1.09353	1.09375	1.09020	1.09097	4388	0	30
2020.04.13	15:00:00	1.09098	1.09185	1.09079	1.09180	3439	0	30
2020.04.13	16:00:00	1.09181	1.09303	1.09177	1.09218	5828	0	30
2020.04.13	17:00:00	1.09217	1.09290	1.09047	1.09048	5547	0	30
2020.04.13	18:00:00	1.09047	1.09169	1.09037	1.09138	6449	0	30
2020.04.13	19:00:00	1.09137	1.09153	1.08913	1.09040	6717	0	30
2020.04.13	20:00:00	1.09039	1.09129	1.09018	1.09105	3943	0	30
2020.04.13	21:00:00	1.09106	1.09174	1.09044	1.09057	3870	0	30
2020.04.13	22:00:00	1.09055	1.09228	1.09044	1.09172	4500	0	30
2020.04.13	23:00:00	1.09171	1.09226	1.09113	1.09127	2907	0	30
2020.04.14	00:00:00	1.09127	1.09181	1.09086	1.09092	2227	0	30
2020.04.14	01:00:00	1.09093	1.09138	1.09021	1.09112	2363	0	30
2020.04.14	02:00:00	1.09113	1.09150	1.09058	1.09094	4959	0	30
2020.04.14	03:00:00	1.09095	1.09182	1.09082	1.09164	1784	0	30
2020.04.14	04:00:00	1.09163	1.09264	1.09154	1.09176	3517	0	30
2020.04.14	05:00:00	1.09177	1.09244	1.09152	1.09208	3694	0	30
2020.04.14	06:00:00	1.09207	1.09433	1.09192	1.09400	5797	0	30
2020.04.14	07:00:00	1.09399	1.09475	1.09383	1.09448	3320	0	30
2020.04.14	08:00:00	1.09447	1.09475	1.09414	1.09441	2025	0	30
2020.04.14	09:00:00	1.09442	1.09451	1.09362	1.09375	2117	0	30
2020.04.14	10:00:00	1.09376	1.09459	1.09263	1.09329	4934	0	30
2020.04.14	11:00:00	1.09328	1.09369	1.09229	1.09305	6224	0	30
