date,open,high,low,close,volume,open_interest,contract,undajusted_close
2004-03-22,80.52350098,80.84972719,80.50175257,80.78448194,353742,1293252,200406,116.078125
2004-03-23,80.81710456,80.91497243,80.66486567,80.80623036,438068,1274231,200406,116.109375
2004-03-24,80.91497243,81.0345887,80.78448194,80.84972719,522045,1283173,200406,116.171875
2004-03-25,80.84972719,80.90409822,80.61049464,80.75185932,422158,1278065,200406,116.03125
2004-03-26,80.7192367,80.78448194,80.16465216,80.18640057,681366,1223724,200406,115.21875
2004-03-29,80.12115533,80.18640057,79.82755175,79.96891644,617124,1297691,200406,114.90625
2004-03-30,79.99066485,80.16465216,79.9145454,79.92541961,519609,1307495,200406,114.84375
2004-03-31,79.94716802,80.33863947,79.92541961,80.31689105,694943,1304132,200406,115.40625
2004-04-01,80.31689105,80.38213629,79.87104858,79.94716802,868553,1283714,200406,114.875
2004-04-02,79.99066485,80.05591009,78.05505605,78.59876639,1150243,1297279,200406,112.9375
2004-04-05,78.51177273,78.60964059,78.1311755,78.22904336,818967,1233538,200406,112.40625
2004-04-06,78.2942886,78.6205148,78.2942886,78.50089853,542662,1231785,200406,112.796875
2004-04-07,78.59876639,78.74013108,78.47915011,78.53352115,552685,1216603,200406,112.84375
2004-04-08,78.54439535,78.63138901,78.32691122,78.37040805,427253,1239260,200406,112.609375
2004-04-12,78.32691122,78.34865963,78.10942708,78.22904336,308216,1268553,200406,112.40625
2004-04-13,78.19642074,78.23991757,77.59833937,77.64183619,862590,1323733,200406,111.5625
2004-04-14,77.57659095,77.73970405,76.92413855,77.42435206,1236822,1366639,200406,111.25
2004-04-15,77.47872309,77.69620723,77.19599372,77.36998103,855774,1389841,200406,111.171875
2004-04-16,77.39172944,77.85932033,77.35910682,77.68533302,627457,1408586,200406,111.625
2004-04-19,77.68533302,77.88106874,77.45697468,77.54396833,408268,1389532,200406,111.421875
2004-04-20,77.4895973,77.58746516,76.94588696,77.31560999,784112,1397848,200406,111.09375
2004-04-21,77.05462903,77.35910682,76.8480191,77.22861634,994088,1397713,200406,110.96875
2004-04-22,77.21774213,77.55484254,77.04375482,77.52221992,666974,1378049,200406,111.390625
2004-04-23,77.45697468,77.59833937,76.96763538,77.02200641,762202,1333342,200406,110.671875
2004-04-26,76.95676117,77.15249689,76.86976751,77.10900006,477886,1388472,200406,110.796875
2004-04-27,77.04375482,77.42435206,76.98938379,77.31560999,657848,1421334,200406,111.09375
2004-04-28,77.40260365,77.41347785,76.80452227,76.96763538,597936,1453985,200406,110.59375
2004-04-29,76.80452227,77.25036475,76.53266711,76.67403179,1090561,1438495,200406,110.171875
2004-04-30,76.66315759,76.98938379,76.5217929,76.90239013,716028,1437206,200406,110.5
2004-05-03,76.90239013,77.05462903,76.73927703,76.90239013,479212,1441245,200406,110.5
2004-05-04,76.90239013,77.31560999,76.53266711,76.76102545,759618,1444039,200406,110.296875
2004-05-05,76.59791235,77.04375482,76.46742186,76.59791235,807369,1429488,200406,110.0625
2004-05-06,76.55441552,76.65228338,76.3586798,76.43479924,717108,1451155,200406,109.828125
2004-05-07,76.44567345,76.90239013,75.32563016,75.49961746,1272738,1408374,200406,108.484375
2004-05-10,75.51049167,75.68447898,75.41262381,75.5539885,628213,1435464,200406,108.5625
2004-05-11,75.51049167,75.72797581,75.45612064,75.64098215,550622,1410673,200406,108.6875
