date,open,high,low,close,volume,open_interest,contract,unadjusted_close
2000-04-04,824.7459774,847.4194063,824.7459774,839.4128517,47,2378,200006,592.35
2000-04-05,843.1681384,848.8364956,836.0826918,844.1601009,72,2401,200006,595.7
2000-04-06,836.0826918,843.1681384,828.9972453,830.4143346,55,2408,200006,586
2000-04-07,824.7459774,824.7459774,810.5750843,820.4947095,17,2369,200006,579
2000-04-10,803.4896378,804.9067271,779.3991195,786.4845661,254,2276,200006,555
2000-04-11,776.5649409,804.9067271,775.8563962,800.938877,188,2279,200006,565.2
2000-04-12,796.4041912,802.0725484,796.4041912,796.4041912,42,2299,200006,562
2000-04-13,799.2383698,799.2383698,792.1529233,794.5619751,160,2316,200006,560.7
2000-04-14,797.8212805,823.3288881,797.8212805,823.2580336,82,2339,200006,580.95
2000-04-17,817.6605308,823.3288881,814.8263522,818.3690755,55,2346,200006,577.5
2000-04-18,820.4947095,831.8314239,820.4947095,829.2098087,70,2356,200006,585.15
2000-04-19,826.1630667,826.1630667,808.0243235,813.8343897,60,2360,200006,574.3
2000-04-20,793.5700126,807.5991967,793.5700126,796.5459001,70,2364,200006,562.1
2000-04-24,797.8212805,801.9308395,797.1127359,801.2222949,16,2361,200006,565.4
2000-04-25,799.2383698,821.9117988,799.2383698,820.1404371,41,2364,200006,578.75
2000-04-26,814.8263522,816.2434415,811.9921736,814.6846433,92,2376,200006,574.9
2000-04-27,817.6605308,843.1681384,817.6605308,837.2163633,164,2414,200006,590.8
2000-04-28,850.2535849,885.6808176,850.2535849,879.4456247,107,2448,200006,620.6
2000-05-01,878.5953711,920.9663414,870.0928352,892.7662642,95,2464,200006,630
2000-05-02,892.7662642,892.7662642,833.2485132,848.8364956,140,2455,200006,599
2000-05-03,836.0826918,850.2535849,819.0776201,840.6882321,136,2502,200006,593.25
2000-05-04,815.1097701,834.6656025,814.8263522,833.9570579,276,2537,200006,588.5
2000-05-05,821.9117988,830.4143346,821.9117988,829.564081,123,2637,200006,585.4
2000-05-08,821.9117988,827.580156,821.9117988,827.580156,109,2692,200006,584
2000-05-09,835.2324383,835.2324383,823.3288881,828.0761373,316,2804,200006,584.35
2000-05-10,821.2032541,828.2887006,817.6605308,827.0133203,137,2768,200006,583.6
2000-05-11,819.0776201,823.3288881,816.2434415,818.5107844,65,2767,200006,577.6
2000-05-12,814.8263522,816.2434415,811.2836289,812.7007183,90,2722,200006,573.5
2000-05-15,809.157995,811.9921736,796.5459001,804.1981824,127,2705,200006,567.5
2000-05-16,801.3640038,821.7700898,801.3640038,816.2434415,80,2717,200006,576
2000-05-17,804.9067271,821.7700898,804.9067271,810.9293566,142,2698,200006,572.25
2000-05-18,811.8504647,814.1178076,810.9293566,814.1178076,175,2726,200006,574.5
2000-05-19,814.8263522,838.9168705,814.1178076,819.7861648,294,2856,200006,578.5
2000-05-22,810.5750843,810.5750843,800.6554591,807.8826146,378,2652,200006,570.1
2000-05-23,802.0725484,819.0776201,802.0725484,814.8263522,339,2566,200006,575
2000-05-24,802.0725484,807.7409057,800.6554591,806.3238164,260,2611,200006,569
2000-05-25,797.8212805,803.4896378,797.8212805,800.6554591,361,2546,200009,565
2000-05-26,797.8212805,804.1981824,797.8212805,804.1981824,233,2490,200009,567.5
2000-05-30,804.9067271,811.9921736,803.4896378,811.5670468,168,2423,200009,572.7
2000-05-31,816.2434415,827.580156,810.1499575,825.9505033,103,2480,200009,582.85
2000-06-01,826.1630667,826.1630667,816.2434415,826.1630667,143,2111,200009,583
2000-06-02,834.6656025,864.424478,834.6656025,845.0812089,283,2138,200009,596.35
2000-06-05,857.3390315,878.5953711,854.5048528,877.3908452,128,2140,200009,619.15
2000-06-06,877.3908452,882.846639,867.2586566,880.2250238,141,2180,200009,621.15
2000-06-07,885.6808176,912.6055145,885.6808176,909.2753546,306,2068,200009,641.65
2000-06-08,906.9371573,915.4396931,906.9371573,913.597477,133,2034,200009,644.7
2000-06-09,916.8567824,928.1934969,913.597477,914.8020029,180,2018,200009,645.55
2000-06-12,914.7311484,921.1080503,914.7311484,917.2110547,40,2029,200009,647.25
2000-06-13,921.4623227,953.7011044,921.4623227,945.6236954,245,1943,200009,667.3
2000-06-14,945.1985686,945.1985686,935.2789434,942.36439,52,1976,200009,665
2000-06-15,941.0890096,956.535283,940.9473006,952.1423062,41,1956,200009,671.9
2000-06-16,970.7061761,972.1232654,965.0378189,970.6353217,46,1963,200009,684.95
2000-06-19,983.4599799,983.4599799,974.2488994,980.8383647,84,1989,200009,692.15
2000-06-20,980.6258013,982.0428906,974.957444,974.957444,31,1990,200009,688
2000-06-21,974.957444,974.957444,961.1408233,962.8413305,65,1995,200009,679.45
2000-06-22,939.5302113,946.6156579,921.1080503,923.4462477,161,1988,200009,651.65
2000-06-23,928.1934969,938.113122,925.3593183,938.113122,48,1967,200009,662
2000-06-26,942.36439,949.4498365,942.36439,945.1985686,73,2006,200009,667
2000-06-27,935.2789434,935.2789434,921.1080503,926.988971,31,1992,200009,654.15
2000-06-28,926.988971,942.36439,921.1080503,935.6332157,128,1952,200009,660.25
2000-06-29,934.7121077,934.7121077,923.942229,927.2015344,28,1947,200009,654.3
2000-06-30,899.8517107,918.2738717,899.8517107,918.2030173,80,1897,200009,647.95
2000-07-05,884.2637283,888.5149962,875.7611925,886.4602167,197,1964,200009,625.55
2000-07-06,887.0979069,914.0226038,887.0979069,908.9210823,76,1896,200009,641.4
2000-07-07,916.8567824,940.9473006,916.8567824,938.6091033,303,1884,200009,662.35
2000-07-10,956.535283,956.535283,942.36439,950.8669258,99,1944,200009,671
2000-07-11,956.535283,960.786551,949.4498365,953.63025,51,1942,200009,672.95
2000-07-12,957.9523723,957.9523723,940.238756,942.6478078,64,1932,200009,665.2
2000-07-13,938.113122,949.4498365,935.2789434,948.7412918,26,1951,200009,669.5
2000-07-14,953.7011044,977.083078,952.2840151,973.0443735,176,1945,200009,686.65
2000-07-17,991.6790979,1006.133409,984.8770692,1003.653503,227,2133,200009,708.25
2000-07-18,1018.887213,1018.887213,1007.550498,1016.761579,144,2153,200009,717.5
2000-07-19,1010.384677,1017.470123,997.630873,1011.447494,76,2126,200009,713.75
2000-07-20,1020.304302,1048.646088,1013.218855,1042.765167,138,2141,200009,735.85
2000-07-21,1071.319517,1105.32966,1071.319517,1084.640157,116,2152,200009,765.4
2000-07-24,1095.410035,1099.661303,1079.822053,1081.168288,118,2190,200009,762.95
2000-07-25,1089.741678,1091.158767,1080.530598,1082.656231,117,2158,200009,764
2000-07-26,1079.822053,1088.324589,1076.987874,1082.656231,108,2159,200009,764
2000-07-27,1078.404964,1085.49041,1076.987874,1079.822053,48,2144,200009,762
2000-07-28,1088.324589,1096.827125,1085.49041,1095.410035,46,2148,200009,773
2000-07-31,1140.756893,1173.349947,1140.756893,1160.525289,158,2153,200009,818.95
2000-08-01,1184.686662,1201.691733,1184.686662,1193.189198,143,2166,200009,842
2000-08-02,1205.943001,1217.279716,1205.943001,1211.823922,120,2222,200009,855.15
2000-08-03,1169.098679,1176.184126,1121.059352,1122.476441,180,2247,200009,792.1
2000-08-04,1126.586,1153.510697,1081.239142,1107.809567,361,2219,200009,781.75
2000-08-07,1020.304302,1058.565713,1020.304302,1046.378745,286,2148,200009,738.4
2000-08-08,1030.223927,1112.415107,1030.223927,1093.992946,104,2134,200009,772
2000-08-09,1119.500553,1133.671447,1098.244214,1113.336215,167,2177,200009,785.65
2000-08-10,1119.500553,1129.420179,1112.415107,1123.610112,293,2073,200009,792.9
2000-08-11,1123.751821,1123.751821,1098.244214,1113.123652,169,2022,200009,785.5
2000-08-14,1084.073321,1084.073321,1027.389748,1054.952135,81,1978,200012,744.45
2000-08-15,1092.079875,1092.079875,1092.079875,1092.079875,67,1977,200012,770.65
2000-08-16,1075.429076,1075.429076,1075.429076,1075.429076,81,1973,200012,758.9
2000-08-17,1072.736606,1072.736606,1048.929506,1054.314445,16,1913,200012,744
2000-08-18,1060.691347,1063.029545,1041.560642,1041.560642,146,1913,200012,735
2000-08-21,1041.560642,1062.816981,1041.560642,1053.251628,80,1827,200012,743.25
2000-08-22,1055.731535,1055.731535,1041.560642,1046.024473,263,1810,200012,738.15
2000-08-23,1040.143552,1047.228999,1028.098293,1034.475195,106,1783,200012,730
2000-08-24,1023.138481,1027.389748,1017.470123,1021.721391,136,1821,200012,721
2000-08-25,1013.9274,1027.389748,1013.9274,1026.610349,81,1817,200012,724.45
2000-08-28,1013.218855,1018.887213,1007.833916,1013.218855,144,1801,200012,715
2000-08-29,1020.304302,1030.932472,1013.218855,1021.721391,219,1748,200012,721
2000-08-30,1006.416827,1016.053034,1006.416827,1010.455531,31,1769,200012,713.05
2000-08-31,1014.635945,1018.887213,1014.635945,1018.53294,31,1768,200012,718.75
2000-09-01,1035.892284,1035.892284,1027.389748,1029.7988,21,1687,200012,726.7
2000-09-05,1027.389748,1031.641016,1017.470123,1024.059589,23,1692,200012,722.65
2000-09-06,1024.059589,1048.646088,1024.059589,1048.646088,24,1656,200012,740
2000-09-07,1062.816981,1088.324589,1062.816981,1081.664269,66,1669,200012,763.3
2000-09-08,1103.912571,1103.912571,1065.65116,1072.028062,81,1686,200012,756.5
2000-09-11,1076.987874,1076.987874,1064.23407,1067.989357,50,1720,200012,753.65
2000-09-12,1076.987874,1091.158767,1076.987874,1088.18288,45,1729,200012,767.9
2000-09-13,1072.736606,1072.736606,1040.143552,1055.731535,136,1720,200012,745
2000-09-14,1036.033993,1036.033993,1016.053034,1020.304302,440,1758,200012,720
2000-09-15,1006.133409,1027.389748,999.0479623,1024.55557,146,1758,200012,723
2000-09-18,1020.304302,1023.138481,1006.133409,1007.550498,305,1751,200012,711
2000-09-19,1014.635945,1027.389748,1014.635945,1023.138481,125,1810,200012,722
2000-09-20,1020.304302,1041.560642,1013.360564,1016.407306,55,1823,200012,717.25
2000-09-21,1017.470123,1030.932472,1017.470123,1030.932472,26,1815,200012,727.5
2000-09-22,1037.309374,1051.480267,1037.309374,1045.811909,43,1812,200012,738
2000-09-25,1021.012847,1021.012847,1010.384677,1014.990217,115,1794,200012,716.25
2000-09-26,1011.801766,1017.470123,1011.801766,1017.470123,12,1809,200012,718
2000-09-27,1014.635945,1019.595757,1011.801766,1015.344489,19,1803,200012,716.5
2000-09-28,1015.344489,1015.344489,1001.882141,1003.29923,53,1792,200012,708
2000-09-29,1001.882141,1014.635945,1001.882141,1013.006292,114,1857,200012,714.85
2000-10-02,1009.32186,1018.887213,1009.32186,1016.053034,93,1869,200012,717
2000-10-03,1017.470123,1062.816981,1014.635945,1031.357599,33,1868,200012,727.8
2000-10-04,1038.726463,1041.560642,1030.223927,1040.356116,78,1883,200012,734.15
2000-10-05,1054.314445,1055.731535,1044.39482,1054.314445,46,1887,200012,744
2000-10-06,1061.399892,1061.399892,1048.646088,1049.850614,21,1895,200012,740.85
2000-10-09,1048.291816,1048.291816,1038.726463,1044.253111,22,1903,200012,736.9
2000-10-10,1044.253111,1047.937543,1042.977731,1044.040548,17,1901,200012,736.75
2000-10-11,1044.040548,1052.897356,1044.040548,1047.72498,36,1903,200012,739.35
2000-10-12,1047.72498,1050.063177,1042.977731,1050.063177,51,1907,200012,741
2000-10-13,1045.811909,1047.228999,1045.811909,1045.811909,4,1906,200012,738
2000-10-16,1045.811909,1047.228999,1044.39482,1046.733018,18,1906,200012,738.65
2000-10-17,1047.937543,1047.937543,1043.686275,1046.520454,17,1906,200012,738.5
2000-10-18,1051.480267,1051.480267,1048.646088,1048.646088,4,1903,200012,740
2000-10-19,1048.646088,1078.404964,1048.646088,1077.979837,222,1968,200012,760.7
2000-10-20,1069.902428,1076.987874,1068.485338,1076.987874,46,1954,200012,760
2000-10-23,1074.153696,1079.822053,1069.902428,1078.900945,73,1946,200012,761.35
2000-10-24,1074.153696,1074.153696,1062.816981,1065.65116,50,1981,200012,752
2000-10-25,1062.816981,1072.736606,1062.816981,1068.343629,30,1977,200012,753.9
2000-10-26,1068.485338,1074.153696,1066.359704,1069.902428,233,1881,200012,755
2000-10-27,1072.736606,1072.736606,1068.485338,1071.319517,226,1823,200012,756
2000-10-30,1071.319517,1075.570785,1065.65116,1065.65116,70,1829,200012,752
2000-10-31,1068.485338,1112.415107,1068.485338,1108.234693,173,1913,200012,782.05
2000-11-01,1098.244214,1108.163839,1098.244214,1101.36181,71,1919,200012,777.2
2000-11-02,1110.998018,1125.168911,1108.163839,1125.168911,52,1917,200012,794
2000-11-03,1132.254357,1132.254357,1118.083464,1120.209098,48,1908,200012,790.5
2000-11-06,1108.163839,1108.163839,1098.244214,1101.786937,41,1900,200012,777.5
2000-11-07,1105.32966,1106.74675,1102.495482,1106.392477,45,1907,200012,780.75
2000-11-08,1112.415107,1112.415107,1106.74675,1106.74675,27,1910,200012,781
2000-11-09,1106.74675,1115.249286,1106.74675,1111.777417,46,1911,200012,784.55
2000-11-10,1111.777417,1113.832196,1109.580928,1112.485961,49,1902,200012,785.05
2000-11-13,1106.74675,1106.74675,1101.078392,1101.078392,98,1854,200012,777
2000-11-14,1105.32966,1116.666375,1105.32966,1112.415107,54,1914,200012,785
2000-11-15,1116.677234,1116.677234,1116.677234,1112.415107,110,1858,200103,783
2000-11-16,1116.677234,1116.677234,1105.311562,1113.835816,128,1803,200103,784
2000-11-17,1110.994398,1113.835816,1110.994398,1112.557178,131,1788,200103,783.1
2000-11-20,1112.557178,1118.097943,1112.557178,1115.256525,93,1830,200103,785
2000-11-21,1115.256525,1119.518652,1112.415107,1113.835816,94,1828,200103,784
2000-11-22,1118.097943,1123.780779,1115.256525,1122.573176,71,1816,200103,790.15
2000-11-27,1129.179473,1129.179473,1125.201487,1126.622196,152,1774,200103,793
2000-11-28,1133.725741,1142.249995,1133.725741,1142.249995,134,1789,200103,804
2000-11-29,1147.932831,1150.490107,1140.829286,1147.719724,191,1855,200103,807.85
2000-11-30,1150.774249,1164.697196,1150.774249,1162.13992,85,1812,200103,818
2000-12-01,1173.505592,1193.111375,1172.084883,1192.827233,144,1790,200103,839.6
2000-12-04,1243.12033,1264.430964,1228.913241,1250.223875,162,1792,200103,880
2000-12-05,1245.251394,1247.382457,1233.175368,1233.175368,69,1807,200103,868
2000-12-06,1209.023315,1220.388987,1209.023315,1216.766179,37,1800,200103,856.45
2000-12-07,1238.858203,1278.638054,1238.858203,1278.638054,138,1796,200103,900
2000-12-08,1265.851673,1297.10727,1264.430964,1286.878166,109,1843,200103,905.8
2000-12-11,1299.948688,1312.024714,1299.948688,1305.702559,89,1886,200103,919.05
2000-12-12,1335.466412,1348.252792,1305.631524,1322.893138,111,1868,200103,931.15
2000-12-13,1329.783576,1335.466412,1251.644584,1269.33241,183,1822,200103,893.45
2000-12-14,1307.052233,1314.155778,1297.10727,1310.675041,99,1845,200103,922.55
2000-12-15,1335.466412,1341.149248,1326.942158,1337.597475,54,1830,200103,941.5
2000-12-18,1328.362867,1335.466412,1328.362867,1334.329845,19,1833,200103,939.2
2000-12-19,1332.624994,1332.624994,1292.845143,1292.845143,28,1813,200103,910
2000-12-20,1331.204285,1338.30783,1331.204285,1332.624994,64,1839,200103,938
2000-12-21,1346.832083,1356.777046,1342.569957,1342.569957,78,1864,200103,945
2000-12-22,1370.984136,1375.246262,1356.777046,1363.880591,76,1878,200103,960
2000-12-26,1358.197755,1362.459882,1358.197755,1362.459882,16,1854,200103,959
2000-12-27,1375.246262,1385.191225,1363.880591,1369.563427,49,1859,200103,964
2000-12-28,1370.984136,1370.984136,1352.514919,1353.935628,11,1864,200103,953
2000-12-29,1351.09421,1362.459882,1351.09421,1355.995656,33,1848,200103,954.45
2001-01-02,1369.563427,1375.956617,1369.563427,1375.956617,40,1856,200103,968.5
2001-01-03,1390.874061,1413.605404,1390.874061,1404.228725,71,1855,200103,988.4
2001-01-04,1410.763986,1419.28824,1395.136188,1395.136188,88,1823,200103,982
2001-01-05,1389.453352,1400.819024,1379.508389,1400.819024,47,1839,200103,986
2001-01-08,1463.330217,1470.433762,1442.019583,1457.079098,72,1845,200103,1025.6
2001-01-09,1460.488799,1478.958016,1460.488799,1469.581337,75,1819,200103,1034.4
2001-01-10,1477.537307,1537.917437,1477.537307,1524.13656,99,1812,200103,1072.8
2001-01-11,1505.951486,1511.634322,1451.964546,1484.996029,89,1830,200103,1045.25
2001-01-12,1491.744396,1498.847941,1478.958016,1492.880963,60,1847,200103,1050.8
2001-01-16,1520.158575,1520.158575,1456.226673,1460.986048,80,1863,200103,1028.35
2001-01-17,1477.537307,1483.220143,1413.605404,1419.714453,207,1890,200103,999.3
2001-01-18,1427.812494,1466.171635,1427.812494,1463.330217,45,1890,200103,1030
2001-01-19,1498.847941,1520.158575,1496.006523,1509.503258,91,1885,200103,1062.5
2001-01-22,1534.365665,1541.469209,1527.26212,1527.546262,134,1834,200103,1075.2
2001-01-23,1520.158575,1520.158575,1493.165105,1505.951486,44,1827,200103,1060
2001-01-24,1498.847941,1507.372195,1478.958016,1488.334695,121,1818,200103,1047.6
2001-01-25,1498.847941,1527.26212,1498.847941,1527.26212,85,1805,200103,1075
2001-01-26,1545.731336,1548.572754,1520.158575,1532.944956,266,1785,200103,1079
2001-01-29,1522.999993,1522.999993,1493.165105,1497.427232,63,1790,200103,1054
2001-01-30,1491.744396,1504.530777,1491.744396,1504.1756,18,1792,200103,1058.75
2001-01-31,1501.689359,1503.110068,1483.220143,1498.563799,135,1674,200103,1054.8
2001-02-01,1484.640852,1498.847941,1477.537307,1496.858948,90,1743,200103,1053.6
2001-02-02,1505.951486,1505.951486,1494.585814,1499.061047,29,1741,200103,1055.15
2001-02-05,1505.951486,1540.048501,1505.951486,1538.34365,148,1736,200103,1082.8
2001-02-06,1530.103538,1534.365665,1527.26212,1529.393183,89,1705,200103,1076.5
2001-02-07,1526.906943,1528.682829,1520.442717,1522.999993,172,1682,200103,1072
2001-02-08,1513.055031,1513.055031,1477.821449,1480.236654,171,1691,200103,1041.9
2001-02-09,1456.226673,1459.06809,1420.708949,1434.916038,211,1639,200103,1010
2001-02-12,1392.29477,1392.29477,1370.984136,1371.126207,381,1735,200103,965.1
2001-02-13,1370.984136,1406.501859,1365.3013,1397.338287,247,1721,200103,983.55
2001-02-14,1392.29477,1392.29477,1385.191225,1385.404331,194,1729,200103,975.15
2001-02-15,1380.929098,1403.660441,1378.08768,1399.398315,216,1723,200103,985
2001-02-16,1402.239733,1402.239733,1386.611934,1390.874061,79,1705,200103,979
2001-02-20,1385.921771,1385.921771,1383.0642,1382.349807,58,1660,200106,967.5
2001-02-21,1371.633917,1371.633917,1325.912787,1332.556638,257,1708,200106,932.65
